idx,id,url,precio,moneda,expensas,tipo_unidad,area_m2_cubierta,area_m2_descubierta,area_m2_total,antiguedad,estado_edificio,ambientes,banos,estado,disposicion,orientacion,latitud,longitud,image_url,imagen_path,valido_desde,valido_hasta,cocheras,dormitorios,geometry,index_right,barrio,comuna,antiguedad_cat,estado_num,log_precio
5506,18875565.0,https://www.argenprop.com/departamento-en-venta-en-retiro-2-ambientes--18875565,210000.0,USD,260000.0,,49.0,0.0,53.0,10.0,,2.0,1.0,Muy Bueno,Frente,SO,-34.59735,-58.37878,https://proxy.sosiva451.com/proxy/354E48F5622FDC14585BCB20858BDACE3DC6BE9AA5212FA27708035F1E7CB5D0C95F3F8A12FDBCA48FB31592DFEE65B49C002972DC32E890DD93764A891943454B5AB214414E9415136E7BE2FC09F7D05FD47A64B983D22362D155CD3705481FBA2EBD5EA0C02717577FB91B9B092C294F2F828CEF271C339436248250DF3DF6F709BB5C4C3AD75CDEE83953C520132E3EA5145CF4AA6CEF7DB3C39A1431BB3D,images/18875565.jpg,2026-02-06 21:22:13.363291,,0.0,1.0,POINT (-6498696.062732544 -4109296.358007716),28.0,Retiro,1.0,10,4,12.254862809699606
5630,18414868.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--18414868,274764.0,USD,0.0,Departamento,76.0,8.0,84.0,21.88235294117647,,3.0,2.0,Excelente,Frente,,-34.57851,-58.48709,https://www.argenprop.com/static-content/86841481/2c35c045-8b69-40e2-8fcb-94ff55db4331_u_small.jpg,images/18414868.jpg,2026-02-06 21:34:51.542965,,0.0,2.0,POINT (-6510753.076780364 -4106748.840232053),47.0,Villa Urquiza,12.0,22,5,12.523667826381697
5631,18421964.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--18421964,109500.0,USD,0.0,Departamento,28.0,5.0,33.0,21.88235294117647,,1.0,1.0,Excelente,Frente,S,-34.57407,-58.48207,https://www.argenprop.com/static-content/46912481/5d2fe322-8a1c-466c-8a53-c6b33a1c45a6_u_small.jpg,images/18421964.jpg,2026-02-06 21:34:56.562635,,0.0,,POINT (-6510194.252936581 -4106148.553884556),47.0,Villa Urquiza,12.0,22,5,11.603679828238693
5692,18837289.0,https://www.argenprop.com/departamento-en-venta-en-microcentro-2-ambientes--18837289,150000.0,USD,0.0,,79.0,24.0,103.0,73.96913580246914,,2.0,1.0,Bueno,Contrafrente,,-34.604668,-58.39432,https://www.argenprop.com/static-content/98273881/d2cee9a2-28e7-4ad6-909a-c5417a126202_u_small.jpg,images/18837289.jpg,2026-02-06 21:40:14.521076,,0.0,1.0,POINT (-6500425.967619471 -4110286.043268586),2.0,Balvanera,3.0,74,3,11.918390573078392
5736,17820336.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--17820336,44000.0,USD,0.0,Departamento,27.0,0.0,27.0,65.0,,1.0,1.0,Muy Bueno,Lateral,E,-34.61546,-58.40451,https://www.argenprop.com/static-content/63302871/05d35245-af49-4ce1-821d-6f86bbac9668_u_small.jpg,images/17820336.jpg,2026-02-06 21:44:58.868200,,0.0,,POINT (-6501560.313230654 -4111745.710952258),2.0,Balvanera,3.0,65,4,10.691944912900398
5762,16820780.0,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-1-ambiente--16820780,46500.0,USD,150000.0,Departamento,23.68,0.0,23.68,72.90789473684211,,1.0,1.0,Bueno,,,-34.60003,-58.378876,https://www.argenprop.com/static-content/08702861/bb66b684-75f5-46e0-a976-2535b7707fca_u_small.jpg,images/16820780.jpg,2026-02-06 21:46:41.428215,,0.0,,POINT (-6498706.749403659 -4109658.790699759),31.0,San Nicolas,1.0,73,3,10.747207591575448
5806,13107164.0,https://www.argenprop.com/departamento-en-venta-en-flores-norte-1-ambiente--13107164,47000.0,USD,40000.0,Departamento,25.0,5.0,30.0,50.0,,1.0,1.0,Muy Bueno,Lateral,,-34.6034,-58.4441,/content/images/listing-camera.svg,,2026-02-06 21:49:47.023408,,0.0,,POINT (-6505967.4518711595 -4110114.552885885),35.0,Villa Crespo,15.0,50,4,10.757902880692196
5863,18880751.0,https://www.argenprop.com/departamento-en-venta-en-barracas-2-ambientes--18880751,48000.0,USD,67000.0,,39.0,0.0,39.0,40.0,,2.0,1.0,Excelente,Lateral,,-34.632107,-58.38271,https://www.argenprop.com/static-content/15708881/6373d028-b088-4ca2-965c-073e4e6e28c4_u_small.jpg,images/18880751.jpg,2026-02-06 21:53:58.493046,,0.0,1.0,POINT (-6499133.54833136 -4113997.666545306),3.0,Barracas,4.0,40,5,10.778956289890028
5864,18880758.0,https://www.argenprop.com/departamento-en-venta-en-parque-patricios-2-ambientes--18880758,48000.0,USD,67000.0,,39.0,0.0,39.0,40.0,,2.0,1.0,Excelente,Lateral,,-34.632107,-58.38271,https://www.argenprop.com/static-content/85708881/c6d27856-48d2-43b9-a37c-9655b6410373_u_small.jpg,images/18880758.jpg,2026-02-06 21:54:02.259123,,0.0,1.0,POINT (-6499133.54833136 -4113997.666545306),3.0,Barracas,4.0,40,5,10.778956289890028
5865,18880760.0,https://www.argenprop.com/departamento-en-venta-en-constitucion-2-ambientes--18880760,48000.0,USD,67000.0,,39.0,0.0,39.0,40.0,,2.0,1.0,Excelente,Lateral,,-34.632107,-58.38271,https://www.argenprop.com/static-content/06708881/912c0f9c-da82-4612-bc6c-f77fde2a245a_u_small.jpg,images/18880760.jpg,2026-02-06 21:54:06.221426,,0.0,1.0,POINT (-6499133.54833136 -4113997.666545306),3.0,Barracas,4.0,40,5,10.778956289890028
5888,17895166.0,https://www.argenprop.com/ph-en-venta-en-boedo-2-ambientes--17895166,48900.0,USD,10000.0,,49.0,0.0,49.0,48.5,,2.0,1.0,Bueno,Lateral,N,-34.63401,-58.41511,https://www.argenprop.com/static-content/66159871/6302f3a6-0fbd-4337-9958-984a429c7832_u_small.jpg,images/17895166.jpg,2026-02-06 21:55:36.781094,,0.0,1.0,POINT (-6502740.299833062 -4114255.1273833546),6.0,Boedo,5.0,48,3,10.797532675462964
5928,18732982.0,https://www.argenprop.com/departamento-en-venta-en-monserrat-1-ambiente--18732982,49000.0,USD,130000.0,,25.0,0.0,25.0,50.0,,1.0,1.0,Bueno,Frente,SE,-34.618694,-58.38724,https://www.argenprop.com/static-content/28923781/d8249517-f5ce-4f04-8a90-ebc764e0cc83_u_small.jpg,images/18732982.jpg,2026-02-06 21:58:28.549064,,0.0,,POINT (-6499637.825624654 -4112183.1612942554),11.0,Constitucion,1.0,50,3,10.799575577092764
5933,18789796.0,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-2-ambientes--18789796,49000.0,USD,90000.0,,29.0,4.0,33.0,72.90789473684211,,2.0,1.0,Muy Bueno,Lateral,S,-34.601208,-58.37665,https://www.argenprop.com/static-content/69798781/b352703c-e560-44d8-93ad-ebcc6043c722_u_small.jpg,images/18789796.jpg,2026-02-06 21:58:51.692386,,0.0,1.0,POINT (-6498458.952217154 -4109818.1025009607),31.0,San Nicolas,1.0,73,4,10.799575577092764
5964,18365971.0,https://www.argenprop.com/departamento-en-venta-en-microcentro-2-ambientes--18365971,49000.0,USD,80000.0,Departamento,29.0,4.0,33.0,72.90789473684211,,2.0,1.0,Excelente,,,-34.60121,-58.37665,https://www.argenprop.com/static-content/17956381/121c235e-e588-4bac-9b39-bfca0e657302_u_small.jpg,images/18365971.jpg,2026-02-06 22:01:13.227220,,0.0,1.0,POINT (-6498458.952217154 -4109818.3729813234),31.0,San Nicolas,1.0,73,5,10.799575577092764
5973,18804210.0,https://www.argenprop.com/departamento-en-venta-en-microcentro-2-ambientes--18804210,49000.0,USD,0.0,Departamento,29.0,4.0,33.0,72.90789473684211,,2.0,1.0,Muy Bueno,,,-34.60121,-58.37665,https://www.argenprop.com/static-content/01240881/4de2d69e-5c0a-4e3d-8bb0-2a5114dc3954_u_small.jpg,images/18804210.jpg,2026-02-06 22:01:51.617350,,0.0,1.0,POINT (-6498458.952217154 -4109818.3729813234),31.0,San Nicolas,1.0,73,4,10.799575577092764
5994,17829315.0,https://www.argenprop.com/ph-en-venta-en-barracas-2-ambientes--17829315,49500.0,USD,0.0,,39.0,0.0,39.0,60.0,,2.0,1.0,Bueno,Contrafrente,S,-34.64389,-58.371483,https://www.argenprop.com/static-content/51392871/15bddca4-f354-4401-a839-d8d1f3edcbf7_u_small.jpg,images/17829315.jpg,2026-02-06 22:03:26.576182,,0.0,1.0,POINT (-6497883.764408224 -4115591.9081364395),3.0,Barracas,4.0,60,3,10.809727948556782
6002,17847439.0,https://www.argenprop.com/departamento-en-venta-en-barracas-2-ambientes--17847439,49500.0,USD,0.0,,39.0,0.0,39.0,60.0,,2.0,1.0,Bueno,Contrafrente,S,-34.64389,-58.371483,https://www.argenprop.com/static-content/93474871/9f9f4a0e-8bee-4bfc-845a-08a91dce24db_u_small.jpg,images/17847439.jpg,2026-02-06 22:03:59.529405,,0.0,1.0,POINT (-6497883.764408224 -4115591.9081364395),3.0,Barracas,4.0,60,3,10.809727948556782
6020,17432580.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--17432580,49900.0,USD,106077.0,,38.0,38.0,76.0,50.0,,2.0,1.0,Bueno,Contrafrente,S,-34.610344,-58.40721,https://www.argenprop.com/static-content/08523471/6a59a077-3c06-47ed-bbfa-20ecb7963914_u_small.jpg,images/17432580.jpg,2026-02-06 22:05:23.506069,,0.0,1.0,POINT (-6501860.875855796 -4111053.7247460163),2.0,Balvanera,3.0,50,3,10.81777628173961
6021,17432612.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--17432612,49900.0,USD,106077.0,,38.0,38.0,76.0,50.0,,2.0,1.0,Bueno,Contrafrente,S,-34.610344,-58.40721,https://www.argenprop.com/static-content/21623471/1da55bf2-e769-4416-b7ac-8f11374d058e_u_small.jpg,images/17432612.jpg,2026-02-06 22:05:27.460908,,0.0,1.0,POINT (-6501860.875855796 -4111053.7247460163),2.0,Balvanera,3.0,50,3,10.81777628173961
6023,16857420.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--16857420,49900.0,USD,77000.0,Departamento,29.0,0.0,29.0,53.0,,2.0,1.0,Muy Bueno,Interno,,-34.6129,-58.39407,https://www.argenprop.com/static-content/02475861/56572344-ee6b-4ced-9270-3be630a720c4_u_small.jpg,images/16857420.jpg,2026-02-06 22:05:35.570748,,0.0,1.0,POINT (-6500398.137746773 -4111399.442000019),2.0,Balvanera,3.0,53,4,10.81777628173961
6027,18430715.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--18430715,49900.0,USD,77000.0,Departamento,29.0,0.0,29.0,53.0,,2.0,1.0,Muy Bueno,Lateral,,-34.6129,-58.39407,https://www.argenprop.com/static-content/51703481/18b1e939-1c7c-419b-9f94-921a46802815_u_small.jpg,images/18430715.jpg,2026-02-06 22:05:51.869078,,0.0,1.0,POINT (-6500398.137746773 -4111399.442000019),2.0,Balvanera,3.0,53,4,10.81777628173961
6040,18882011.0,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-1-ambiente--18882011,49900.0,USD,112000.0,,23.0,0.0,23.0,50.0,,1.0,1.0,Bueno,Contrafrente,N,-34.60003,-58.378876,https://www.argenprop.com/static-content/11028881/aa7214fd-3308-4127-a1c9-76ad45b93bb3_u_small.jpg,images/18882011.jpg,2026-02-06 22:06:46.984710,,0.0,1.0,POINT (-6498706.749403659 -4109658.790699759),31.0,San Nicolas,1.0,50,3,10.81777628173961
6079,16067583.0,https://www.argenprop.com/ph-en-venta-en-villa-lugano-2-ambientes--16067583,50000.0,USD,0.0,,46.0,0.0,46.0,40.0,,2.0,1.0,Muy Bueno,Interno,,-34.661858,-58.480118,https://www.argenprop.com/static-content/38576061/38b9db69-9330-4509-85d0-52b9554f5372_u_small.jpg,images/16067583.jpg,2026-02-06 22:09:25.305331,,0.0,1.0,POINT (-6509976.957290552 -4118023.4173202394),39.0,Villa Lugano,8.0,40,4,10.819778284410283
6092,17352209.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-chico-4-ambientes--17352209,700000.0,USD,0.0,,116.0,0.0,116.0,37.93333333333333,,4.0,2.0,Excelente,Frente,E,-34.55544,-58.447292,https://www.argenprop.com/static-content/90225371/df0543ea-4a03-49e0-816c-db09d48afb0b_u_small.jpg,images/17352209.jpg,2026-02-06 22:21:22.372393,,1.0,3.0,POINT (-6506322.783685772 -4103630.1342054047),4.0,Belgrano,13.0,38,5,13.458835614025542
