idx,id,url,precio,moneda,expensas,tipo_unidad,area_m2_cubierta,area_m2_descubierta,area_m2_total,antiguedad,estado_edificio,ambientes,banos,estado,disposicion,orientacion,latitud,longitud,image_url,imagen_path,valido_desde,valido_hasta,cocheras,dormitorios,geometry,index_right,barrio,comuna,antiguedad_cat,estado_num,log_precio
5004,18596221.0,https://www.argenprop.com/departamento-en-venta-en-nunez-3-ambientes--18596221,490000.0,USD,0.0,,73.0,0.0,73.0,24.8,,3.0,3.0,Excelente,Frente,N,-34.54572,-58.458942,https://www.argenprop.com/static-content/12269581/d48bfd1a-4164-4c9e-acb8-eb69f5d4d232_u_small.jpg,images/18596221.jpg,2026-02-05 17:03:04.229155,,1.0,,POINT (-6507619.655753514 -4102316.4000001615),19.0,Nuñez,13.0,25,5,13.102160670086809
5070,18640122.0,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-2-ambientes--18640122,59000.0,USD,200000.0,,30.0,14.0,44.0,50.0,,2.0,1.0,Bueno,Contrafrente,,-34.60731,-58.38923,https://www.argenprop.com/static-content/22104681/e80c92c9-ad0c-4dd8-9742-91f37426810a_u_small.jpg,images/18640122.jpg,2026-02-05 17:10:54.005474,,0.0,,POINT (-6499859.351411333 -4110643.368393277),31.0,San Nicolas,1.0,50,3,10.985292722887856
5099,16486209.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-chico-4-ambientes--16486209,733500.0,USD,0.0,,132.0,0.0,132.0,37.70454545454545,,4.0,2.0,Excelente,Frente,E,-34.55544,-58.447292,https://www.argenprop.com/static-content/90268461/446b8c3c-a7e3-424a-a016-f016085741a7_u_small.jpg,images/16486209.jpg,2026-02-05 17:13:59.302326,,1.0,,POINT (-6506322.783685772 -4103630.1342054047),4.0,Belgrano,13.0,38,5,13.505582876565173
5105,17352280.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-chico-3-ambientes--17352280,427700.0,USD,0.0,,75.0,0.0,75.0,37.70454545454545,,3.0,2.0,Excelente,Contrafrente,,-34.55544,-58.447292,https://www.argenprop.com/static-content/08225371/56e1c90d-1f25-413c-ba77-554abd96d174_u_small.jpg,images/17352280.jpg,2026-02-05 17:14:24.232149,,1.0,,POINT (-6506322.783685772 -4103630.1342054047),4.0,Belgrano,13.0,38,5,12.966177294215
5116,14569926.0,https://www.argenprop.com/departamento-en-venta-en-san-cristobal-1-ambiente--14569926,38000.0,USD,80000.0,Departamento,27.0,0.0,27.0,50.0,,1.0,1.0,Regular,Frente,E,-34.62417,-58.39347,https://www.argenprop.com/static-content/62996541/66031785-b755-487a-9a50-494c1b4ba12a_u_small.jpg,images/14569926.jpg,2026-02-05 17:16:05.016069,,0.0,,POINT (-6500331.346052296 -4112923.916945103),30.0,San Cristobal,3.0,50,2,10.545341438708522
5146,18280200.0,https://www.argenprop.com/departamento-en-venta-en-villa-lugano-3-ambientes--18280200,38000.0,USD,0.0,Departamento,55.0,6.0,51.0,44.092592592592595,,3.0,1.0,Excelente,Frente,,-34.67838,-58.49163,https://www.argenprop.com/static-content/00208281/f30ffcee-c436-4545-a442-f3ecf53153fb_u_small.jpg,images/18280200.jpg,2026-02-05 17:18:15.339338,,0.0,,POINT (-6511258.467268565 -4120259.712738206),39.0,Villa Lugano,8.0,44,5,10.545341438708522
5148,18386513.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--18386513,38000.0,USD,90000.0,Departamento,27.0,0.0,27.0,50.0,,1.0,1.0,Regular,Frente,NE,-34.62417,-58.39347,https://www.argenprop.com/static-content/31568381/af36af27-510e-41a6-bfac-9cd238b33632_u_small.jpg,images/18386513.jpg,2026-02-05 17:18:24.724769,,0.0,,POINT (-6500331.346052296 -4112923.916945103),30.0,San Cristobal,3.0,50,2,10.545341438708522
5157,13104668.0,https://www.argenprop.com/ph-en-venta-en-parque-patricios-1-ambiente--13104668,41000.0,USD,0.0,,22.8,4.64,27.44,32.76470588235294,,1.0,1.0,Muy Bueno,Frente,,-34.64051,-58.416584,https://www.argenprop.com/static-content/86640131/150ea351-cdc2-48f2-ab52-5dfef8f966d3_u_small.jpg,images/13104668.jpg,2026-02-05 17:19:57.374021,,0.0,,POINT (-6502904.384762492 -4115134.570483374),18.0,Nueva Pompeya,4.0,33,4,10.621327345686446
5158,13104675.0,https://www.argenprop.com/ph-en-venta-en-pompeya-1-ambiente--13104675,41000.0,USD,0.0,,22.8,4.64,27.44,32.76470588235294,,1.0,1.0,Muy Bueno,Frente,,-34.64051,-58.416584,https://www.argenprop.com/static-content/57640131/332bc671-2558-442c-b17b-98484572d072_u_small.jpg,images/13104675.jpg,2026-02-05 17:20:05.597695,,0.0,,POINT (-6502904.384762492 -4115134.570483374),18.0,Nueva Pompeya,4.0,33,4,10.621327345686446
5221,18092929.0,https://www.argenprop.com/departamento-en-venta-en-caballito-1-ambiente--18092929,42000.0,USD,82844.0,,21.0,0.0,21.0,48.526315789473685,,1.0,1.0,Bueno,Contrafrente,,-34.630215,-58.4199,https://www.argenprop.com/static-content/92929081/26bd0295-e78a-4f86-8d5d-f6854e17a9c2_u_small.jpg,images/18092929.jpg,2026-02-05 17:25:27.367848,,0.0,,POINT (-6503273.520193963 -4113741.699775175),6.0,Boedo,5.0,49,3,10.645424897265505
