id,url,precio,expensas,area_m2,dormitorios,antiguedad,puntaje_arg_prop,imagen_path,image_url,lat,lon,valido_desde,valido_hasta,index_right,barrio,comuna,ambientes,moneda,tipo_inmueble_departamento,tipo_inmueble_ph
9953814,https://www.argenprop.com/departamento-en-venta-en-puerto-madero-3-ambientes--9953814,620000.0,0.0,120.0,2 dorm.,8.0,350.0,images/9953814.jpg,https://proxy.sosiva451.com/proxy/60738A443D65A2ECE67C5483BA30C914E416B28D4931C6602DB4FB475D4319C1935D0D496181727F137858A529650F40FED263C4ADDC245613057EEBDF33AB6A96930273290917D06D5F97CC50A24FB7F83D25BF99C053044667C6BD26AD656D,-4109524.905619359,-6497036.289124816,2026-01-17 23:35:47.256346,,26.0,Puerto Madero,1.0,3,usd,True,False
18297466,https://www.argenprop.com/casa-en-venta-en-saavedra-4-ambientes--18297466,385000.0,0.0,187.0,3 dorm.,40.0,730.0,images/18297466.jpg,https://proxy.sosiva451.com/proxy/912E64712B56F4945C6B0D70F9693BF32D809F2D0812FC01C6467E12C4A1EB2CA54F7B1E2BC08E8849AB44806C2A2547AEE7D023F4DC4717663103EFE53216B96DA6A24A7FE2600829770770F630EE41B066DC502628FD76B84324256F62EADA,-4102727.2633416066,-6511798.366798911,2026-01-17 23:35:47.435486,,29.0,Saavedra,12.0,4,usd,False,False
12993408,https://www.argenprop.com/casa-en-venta-en-saavedra-5-ambientes--12993408,550000.0,0.0,303.0,4 dorm.,23.0,1000.0,images/12993408.jpg,https://proxy.sosiva451.com/proxy/1E04295A239FE084CA06FEB0E554B3B6B592D424FFD19C7D18F5FC0B7B72991B265B69D0C39972613E954F414CE92A032F4F78E502F6BCAFC4BF621DBE2733B2EC7437B60D911B926E4B38C1B8F58F35F900AC9081EF1786EFA0154CD456A7C5,-4103163.822088504,-6511801.706383635,2026-01-17 23:35:47.506621,,29.0,Saavedra,12.0,5,usd,False,False
17032830,https://www.argenprop.com/departamento-en-venta-en-villa-crespo-3-ambientes--17032830,148000.0,200000.0,51.0,2 dorm.,6.0,24700.0,images/17032830.jpg,https://www.argenprop.com/static-content/03823071/f8d94003-75c1-4ead-86a5-df2d16d89380_u_small.jpg,-4109226.036601187,-6504960.01047948,2026-01-19 01:57:02.642436,,35.0,Villa Crespo,15.0,3,usd,True,False
15605381,https://www.argenprop.com/departamento-en-venta-en-botanico-2-ambientes--15605381,109000.0,150000.0,37.0,1 dorm.,34.583657587548636,22447.0,images/15605381.jpg,https://www.argenprop.com/static-content/18350651/a1b06c19-27be-4c51-b95e-b33d3fbcdf12_u_small.jpg,-4107332.9334014705,-6503517.3098788,2026-01-19 01:57:02.849370,,20.0,Palermo,14.0,2,usd,True,False
18816171,https://www.argenprop.com/departamento-en-venta-en-belgrano-2-ambientes--18816171,77000.0,120000.0,24.0,1 dorm.,34.583657587548636,15422.0,images/18816171.jpg,https://www.argenprop.com/static-content/17161881/1c03f718-f461-49fc-a4c1-73ad7336e9d2_u_small.jpg,-4104937.2628369685,-6505305.100900941,2026-01-19 01:57:03.779238,,20.0,Palermo,14.0,2,usd,True,False
16661425,https://www.argenprop.com/departamento-en-venta-en-villa-crespo-2-ambientes--16661425,145000.0,0.0,50.0,1 dorm.,2.0,14504.0,images/16661425.jpg,https://www.argenprop.com/static-content/52416661/59fd3ae7-7544-4d96-a93d-d7e10e098788_u_small.jpg,-4109568.181430393,-6505342.949527809,2026-01-19 01:57:03.985986,,35.0,Villa Crespo,15.0,2,usd,True,False
18517543,https://www.argenprop.com/departamento-en-venta-en-villa-crespo-1-ambiente--18517543,68000.0,80000.0,30.0,1 dorm.,8.0,12942.0,images/18517543.jpg,https://www.argenprop.com/static-content/34571581/a870f51b-77a0-4304-bde2-48fe9bd22690_u_small.jpg,-4109078.63354294,-6506351.504114396,2026-01-19 01:57:04.169486,,35.0,Villa Crespo,15.0,2,usd,True,False
17156190,https://www.argenprop.com/departamento-en-venta-en-palermo-4-ambientes--17156190,230000.0,460000.0,100.0,3 dorm.,2.0,10000.0,images/17156190.jpg,https://www.argenprop.com/static-content/09165171/da28dd5c-ca1d-4d27-b811-642a76748875_u_small.jpg,-4107403.24295979,-6503559.611285301,2026-01-19 01:57:05.535203,,20.0,Palermo,14.0,4,usd,True,False
10409398,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--10409398,129000.0,125000.0,40.0,1 dorm.,4.0,8220.0,images/10409398.jpg,https://www.argenprop.com/static-content/89390401/23ce5235-5d6e-4cf0-8d60-86b6b6677395_u_small.jpg,-4106464.917017588,-6511972.0252045505,2026-01-19 01:57:06.825669,,47.0,Villa Urquiza,12.0,2,usd,True,False
18274585,https://www.argenprop.com/departamento-en-venta-en-saavedra-4-ambientes--18274585,189000.0,292000.0,105.0,3 dorm.,50.0,8000.0,images/18274585.jpg,https://www.argenprop.com/static-content/58547281/a490c563-26c2-4a7a-bf3c-855a50ca73fe_u_small.jpg,-4102575.890890662,-6510001.6702175075,2026-01-19 01:57:07.433724,,29.0,Saavedra,12.0,4,usd,True,False
18293342,https://www.argenprop.com/departamento-en-venta-en-colegiales-2-ambientes--18293342,187000.0,385000.0,44.0,1 dorm.,9.0,6971.0,images/18293342.jpg,https://www.argenprop.com/static-content/24339281/1e02c043-5a11-4e23-8354-cec5a0f137c2_u_small.jpg,-4107259.514466839,-6506481.747918625,2026-01-19 01:57:08.757781,,8.0,Chacarita,15.0,2,usd,True,False
18339914,https://www.argenprop.com/departamento-en-venta-en-las-canitas-3-ambientes--18339914,179000.0,200000.0,50.0,2 dorm.,34.583657587548636,6006.0,images/18339914.jpg,https://www.argenprop.com/static-content/41993381/bcd48a3b-5ae7-4d50-9882-469746a3044c_u_small.jpg,-4105238.315956441,-6504797.038744959,2026-01-19 01:57:09.508420,,20.0,Palermo,14.0,3,usd,True,False
18301075,https://www.argenprop.com/departamento-en-venta-en-palermo-hollywood-4-ambientes--18301075,471300.0,0.0,106.0,3 dorm.,34.583657587548636,5836.0,images/18301075.jpg,https://www.argenprop.com/static-content/41010381/78a64081-f0b1-4c7d-92d1-339551a2dd6a_u_small.jpg,-4106159.3695711493,-6505505.4759843685,2026-01-19 01:57:10.056175,,20.0,Palermo,14.0,4,usd,True,False
18300965,https://www.argenprop.com/departamento-en-venta-en-palermo-hollywood-1-ambiente--18300965,117000.0,0.0,33.0,0,34.583657587548636,5834.0,images/18300965.jpg,https://static1.sosiva451.com/66800381/d0cc82a2-b5c3-4e7f-87e4-f7b06a471363_u_small.jpg,-4106159.3695711493,-6505505.4759843685,2026-01-19 01:57:10.173780,,20.0,Palermo,14.0,1,usd,True,False
11687452,https://www.argenprop.com/departamento-en-venta-en-palermo-hollywood-4-ambientes--11687452,430000.0,0.0,101.0,3 dorm.,4.0,5502.0,images/11687452.jpg,https://www.argenprop.com/static-content/25478611/33930172-4b21-4192-850c-4881990da310_u_small.jpg,-4106815.0900142067,-6504345.526890302,2026-01-19 01:57:10.966914,,20.0,Palermo,14.0,4,usd,True,False
18031475,https://www.argenprop.com/departamento-en-venta-en-villa-devoto-4-ambientes--18031475,370000.0,0.0,150.0,3 dorm.,30.263157894736842,4900.0,images/18031475.jpg,https://www.argenprop.com/static-content/57413081/339acec1-808e-4038-9528-88aa61cd4dda_u_small.jpg,-4108622.2372567,-6513571.129689795,2026-01-19 01:57:13.785699,,37.0,Villa Devoto,11.0,4,usd,True,False
18515313,https://www.argenprop.com/departamento-en-venta-en-botanico-2-ambientes--18515313,99000.0,135000.0,40.0,1 dorm.,30.0,4448.0,images/18515313.jpg,https://www.argenprop.com/static-content/31351581/13e0541f-1edd-4df9-9062-330d849bc903_u_small.jpg,-4107207.1885575727,-6503657.572437199,2026-01-19 01:57:15.136959,,20.0,Palermo,14.0,2,usd,True,False
18263330,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--18263330,75000.0,130000.0,26.08,0,9.0,3901.0,images/18263330.jpg,https://www.argenprop.com/static-content/03336281/8c220483-012a-4bd6-b183-2747daf0d50e_u_small.jpg,-4103542.817479657,-6510249.578723504,2026-01-19 01:57:19.551279,,29.0,Saavedra,12.0,1,usd,True,False
18833699,https://www.argenprop.com/departamento-en-venta-en-palermo-2-ambientes--18833699,180000.0,390000.0,60.0,1 dorm.,2.0,3701.0,images/18833699.jpg,https://www.argenprop.com/static-content/99633881/16ec35bf-dc71-42e2-ae06-6fc8fa159803_u_small.jpg,-4107315.7617107998,-6506428.314563044,2026-01-19 01:57:20.841864,,8.0,Chacarita,15.0,2,usd,True,False
18222497,https://www.argenprop.com/departamento-en-venta-en-palermo-2-ambientes--18222497,87000.0,92192.0,42.0,1 dorm.,50.0,3661.0,images/18222497.jpg,https://www.argenprop.com/static-content/79422281/a72423e0-3063-4f4c-9311-1912e48edf08_u_small.jpg,-4107630.8055656594,-6503949.229503077,2026-01-19 01:57:21.616151,,20.0,Palermo,14.0,2,usd,True,False
16291122,https://www.argenprop.com/casa-en-venta-en-villa-devoto--16291122,188000.0,0.0,104.0,2 dorm.,30.0,3650.0,images/16291122.jpg,https://www.argenprop.com/static-content/22119261/cb91b9af-35fe-424a-81b0-379e38c229ea_u_small.jpg,-4111540.1124739624,-6513537.622523066,2026-01-19 01:57:21.735734,,37.0,Villa Devoto,11.0,3,usd,False,False
18575751,https://www.argenprop.com/departamento-en-venta-en-saavedra-1-ambiente--18575751,89000.0,55000.0,33.0,1 dorm.,26.4375,3501.0,images/18575751.jpg,https://www.argenprop.com/static-content/15757581/7d3b7489-128c-4ea7-9e11-ddabffc445d3_u_small.jpg,-4103623.3759206915,-6510671.813552083,2026-01-19 01:57:23.231356,,29.0,Saavedra,12.0,2,usd,True,False
17497858,https://www.argenprop.com/departamento-en-venta-en-villa-crespo-3-ambientes--17497858,129000.0,138000.0,62.0,2 dorm.,60.0,3371.0,images/17497858.jpg,https://www.argenprop.com/static-content/85879471/8195ca59-625d-418e-8423-e92830bbc572_u_small.jpg,-4109581.7051555356,-6505405.288442654,2026-01-19 01:57:24.331776,,35.0,Villa Crespo,15.0,3,usd,True,False
17468448,https://www.argenprop.com/casa-en-venta-en-villa-devoto-5-ambientes--17468448,495000.0,0.0,236.0,3 dorm.,28.0,3300.0,images/17468448.jpg,https://www.argenprop.com/static-content/84486471/ac7d18a6-f9b9-4afd-a179-fb1ae3da7114_u_small.jpg,-4108652.2574204993,-6513661.85507479,2026-01-19 01:57:25.412803,,37.0,Villa Devoto,11.0,4,usd,False,False
18021717,https://www.argenprop.com/departamento-en-venta-en-belgrano-3-ambientes--18021717,118000.0,196000.0,55.0,2 dorm.,35.0,3250.0,images/18021717.jpg,https://www.argenprop.com/static-content/71712081/1065f269-02df-4546-b054-d714cff4c9bc_u_small.jpg,-4103323.312172997,-6507999.811814572,2026-01-19 01:57:25.699755,,19.0,Nuñez,13.0,3,usd,True,False
18525025,https://www.argenprop.com/departamento-en-venta-en-colegiales-4-ambientes--18525025,145000.0,180000.0,75.0,3 dorm.,40.0,3223.0,images/18525025.jpg,https://www.argenprop.com/static-content/52052581/7011fe93-4b05-4073-ad97-dbeebc7cca88_u_small.jpg,-4107334.826345356,-6506878.045305848,2026-01-19 01:57:26.067571,,8.0,Chacarita,15.0,4,usd,True,False
18524421,https://www.argenprop.com/departamento-en-venta-en-colegiales-3-ambientes--18524421,110000.0,196149.0,51.0,2 dorm.,40.0,3222.0,images/18524421.jpg,https://www.argenprop.com/static-content/12442581/37a25bc8-d7b8-47d3-b623-245e00f3c663_u_small.jpg,-4106749.9218580127,-6507112.929431422,2026-01-19 01:57:26.158525,,10.0,Colegiales,13.0,3,usd,True,False
18754180,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--18754180,120000.0,0.0,56.0,2 dorm.,10.0,3200.0,images/18754180.jpg,https://www.argenprop.com/static-content/08145781/f5cecaab-d91a-4545-aa7d-111bbd6dd46b_u_small.jpg,-4107788.601237021,-6509332.640077841,2026-01-19 01:57:26.603368,,23.0,Parque Chas,15.0,3,usd,True,False
18261614,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18261614,79000.0,0.0,42.0,1 dorm.,40.0,3100.0,images/18261614.jpg,https://www.argenprop.com/static-content/41616281/b4675607-52b5-4888-bc0d-ebe6c76829a4_u_small.jpg,-4106717.4731244845,-6511740.480663698,2026-01-19 01:57:27.230469,,47.0,Villa Urquiza,12.0,2,usd,True,False
17663965,https://www.argenprop.com/departamento-en-venta-en-saavedra-4-ambientes--17663965,175000.0,100000.0,64.7,3 dorm.,26.4375,3005.0,images/17663965.jpg,https://www.argenprop.com/static-content/56936671/95c1e296-4b16-4fb8-b9ed-4173ca04b840_u_small.jpg,-4102755.6459029736,-6510010.575776773,2026-01-19 01:57:27.748987,,29.0,Saavedra,12.0,4,usd,True,False
14526552,https://www.argenprop.com/departamento-en-venta-en-barrio-norte-4-ambientes--14526552,219000.0,350000.0,140.0,3 dorm.,40.0,2880.0,images/14526552.jpg,https://www.argenprop.com/static-content/25562541/cefee641-811f-4e64-a12a-48dc4507de63_u_small.jpg,-4109080.3915496706,-6501212.9964193795,2026-01-19 01:57:31.725288,,27.0,Recoleta,2.0,4,usd,True,False
18451488,https://www.argenprop.com/departamento-en-venta-en-belgrano-2-ambientes--18451488,200000.0,215000.0,75.0,1 dorm.,5.0,2804.0,images/18451488.jpg,https://www.argenprop.com/static-content/88415481/007dc471-1d84-4235-8c0c-dfa47fea5a44_u_small.jpg,-4103403.0580634857,-6507544.8490557,2026-01-19 01:57:31.873361,,4.0,Belgrano,13.0,2,usd,True,False
18061599,https://www.argenprop.com/departamento-en-venta-en-colegiales-2-ambientes--18061599,79000.0,104000.0,34.0,1 dorm.,40.0,2789.0,images/18061599.jpg,https://www.argenprop.com/static-content/99516081/465c89da-ddad-4d3d-b484-e6e08b154f63_u_small.jpg,-4106465.1874172357,-6506904.76198364,2026-01-19 01:57:32.457193,,10.0,Colegiales,13.0,2,usd,True,False
18665465,https://www.argenprop.com/departamento-en-venta-en-chacarita-3-ambientes--18665465,115000.0,168000.0,53.0,2 dorm.,50.0,2734.0,images/18665465.jpg,https://www.argenprop.com/static-content/56456681/bffd8b1f-d5e3-459f-9051-3ae893328c81_u_small.jpg,-4106960.3000865504,-6507211.224541793,2026-01-19 01:57:32.761277,,8.0,Chacarita,15.0,3,usd,True,False
18340229,https://www.argenprop.com/departamento-en-venta-en-colegiales-3-ambientes--18340229,143000.0,221783.0,62.0,2 dorm.,40.0,2661.0,images/18340229.jpg,https://www.argenprop.com/static-content/92204381/29ff6025-9ed0-47f3-b932-a1e508e1fcf6_u_small.jpg,-4107417.3049242455,-6506622.678393968,2026-01-19 01:57:33.620947,,8.0,Chacarita,15.0,3,usd,True,False
16661524,https://www.argenprop.com/departamento-en-venta-en-chacarita-1-ambiente--16661524,85300.0,0.0,31.0,0,33.04,2661.0,images/16661524.jpg,https://www.argenprop.com/static-content/42516661/83a108dd-3edc-4b2e-ba4d-0db06a4159bd_u_small.jpg,-4107345.1023320067,-6506880.271695665,2026-01-19 01:57:33.700141,,8.0,Chacarita,15.0,1,usd,True,False
18059026,https://www.argenprop.com/departamento-en-venta-en-villa-devoto-3-ambientes--18059026,130000.0,126675.0,73.0,2 dorm.,40.0,2625.0,images/18059026.jpg,https://www.argenprop.com/static-content/62095081/4fd75970-9680-4a72-87d6-a97e0a39e281_u_small.jpg,-4108176.136257493,-6512918.463515273,2026-01-19 01:57:34.026693,,42.0,Villa Pueyrredon,12.0,3,usd,True,False
18832256,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18832256,116000.0,250000.0,41.0,1 dorm.,30.0,2511.0,images/18832256.jpg,https://www.argenprop.com/static-content/65223881/6db45a8f-9a58-4bf2-915d-58a57a06344b_u_small.jpg,-4107608.7657296644,-6512486.321252014,2026-01-19 01:57:35.930141,2026-01-21 21:29:30.557383,42.0,Villa Pueyrredon,12.0,2,usd,True,False
18714166,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon-2-ambientes--18714166,129000.0,125000.0,40.0,1 dorm.,4.0,2510.0,images/18714166.jpg,https://www.argenprop.com/static-content/66141781/dbc3ffa9-470b-47f3-a57a-c192195ad5af_u_small.jpg,-4106464.917017588,-6511972.0252045505,2026-01-19 01:57:35.977953,,47.0,Villa Urquiza,12.0,2,usd,True,False
17390197,https://www.argenprop.com/departamento-en-venta-en-recoleta-2-ambientes--17390197,98000.0,120000.0,40.0,1 dorm.,50.0,2502.0,images/17390197.jpg,https://www.argenprop.com/static-content/79109371/e0de83e8-71b1-4e0b-b12e-33af456c8162_u_small.jpg,-4108486.3361673863,-6501922.101575732,2026-01-19 01:57:36.186483,,27.0,Recoleta,2.0,2,usd,True,False
17836209,https://www.argenprop.com/departamento-en-venta-en-villa-devoto-4-ambientes--17836209,287000.0,0.0,94.0,3 dorm.,30.263157894736842,2501.0,images/17836209.jpg,https://www.argenprop.com/static-content/90263871/89cc1015-bbec-4943-9f1a-cd64e0130aef_u_small.jpg,-4108605.334046617,-6513559.441143262,2026-01-19 01:57:36.473498,,37.0,Villa Devoto,11.0,4,usd,True,False
5367085,https://www.argenprop.com/casa-en-venta-en-saavedra-5-ambientes--5367085,269000.0,0.0,140.0,2 dorm.,2.0,2359.0,images/5367085.jpg,https://www.argenprop.com/static-content/5807635/35792b56-6ac0-49ae-b4ad-7b50ec241083_u_small.jpg,-4102705.6385810226,-6511033.601897161,2026-01-19 01:57:39.257831,,29.0,Saavedra,12.0,3,usd,False,False
18397702,https://www.argenprop.com/departamento-en-venta-en-villa-crespo-4-ambientes--18397702,265000.0,590000.0,90.0,3 dorm.,20.0,2201.0,images/18397702.jpg,https://www.argenprop.com/static-content/20779381/95781139-1ff1-47a2-a092-b2a1bed4e396_u_small.jpg,-4109343.689971525,-6505303.6537475595,2026-01-19 01:57:41.452074,,35.0,Villa Crespo,15.0,4,usd,True,False
18729479,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon-3-ambientes--18729479,78900.0,60000.0,60.0,2 dorm.,60.0,2173.0,images/18729479.jpg,https://www.argenprop.com/static-content/97492781/c409d6bd-1fc6-4994-9e15-a2266ed662f2_u_small.jpg,-4106414.8931944356,-6513342.368136215,2026-01-19 01:57:42.237141,,42.0,Villa Pueyrredon,12.0,3,usd,True,False
18737000,https://www.argenprop.com/departamento-en-venta-en-saavedra-5-ambientes--18737000,149000.0,292000.0,94.57,3 dorm.,2.0,2101.0,images/18737000.jpg,https://www.argenprop.com/static-content/00073781/30cbc369-c8cb-44df-8895-7f5914871738_u_small.jpg,-4103035.4206979144,-6510706.322594229,2026-01-19 01:57:43.619558,,29.0,Saavedra,12.0,4,usd,True,False
16687298,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon--16687298,154000.0,0.0,71.0,2 dorm.,30.263157894736842,2052.0,images/16687298.jpg,https://www.argenprop.com/static-content/89278661/2d9e9315-2dc7-4076-8a98-931c9956a06e_u_small.jpg,-4108424.1332321484,-6512998.390909663,2026-01-19 01:57:45.275921,,37.0,Villa Devoto,11.0,3,usd,True,False
17444412,https://www.argenprop.com/departamento-en-venta-en-colegiales-2-ambientes--17444412,86500.0,100000.0,34.0,1 dorm.,40.0,2025.0,images/17444412.jpg,https://www.argenprop.com/static-content/21444471/60795249-36de-40d8-9ed8-2b1907047bc5_u_small.jpg,-4106962.8689967124,-6507214.2301680455,2026-01-19 01:57:45.735359,,8.0,Chacarita,15.0,2,usd,True,False
18699782,https://www.argenprop.com/departamento-en-venta-en-las-canitas-1-ambiente--18699782,69600.0,90000.0,28.0,1 dorm.,35.0,2002.0,images/18699782.jpg,https://www.argenprop.com/static-content/28799681/07a19387-c017-47bc-a004-a5f6c5f76c43_u_small.jpg,-4104925.09651308,-6505281.723807873,2026-01-19 01:57:47.064270,2026-01-21 21:45:53.413002,20.0,Palermo,14.0,2,usd,True,False
18535978,https://www.argenprop.com/departamento-en-venta-en-belgrano-2-ambientes--18535978,170000.0,240000.0,46.0,1 dorm.,20.0,2002.0,images/18535978.jpg,https://www.argenprop.com/static-content/87953581/035b2aba-7739-49a0-9225-9af77572f429_u_small.jpg,-4103730.1572940964,-6507902.184621147,2026-01-19 01:57:47.119723,,4.0,Belgrano,13.0,2,usd,True,False
12983767,https://www.argenprop.com/departamento-en-venta-en-colegiales-3-ambientes--12983767,171063.0,0.0,55.0,2 dorm.,33.04,2000.0,images/12983767.jpg,https://static1.sosiva451.com/97138921/45380d04-833e-474d-b8ff-e1baba6af499_u_small.jpg,-4107756.149504066,-6506491.766672797,2026-01-19 01:57:48.682423,,8.0,Chacarita,15.0,3,usd,True,False
17993556,https://www.argenprop.com/departamento-en-venta-en-palermo-soho-3-ambientes--17993556,139900.0,178500.0,59.8,2 dorm.,43.0,2000.0,images/17993556.jpg,https://www.argenprop.com/static-content/65539971/651cc472-6331-4d8b-8c96-17b170b00909_u_small.jpg,-4108397.0885851155,-6504970.029233652,2026-01-19 01:57:49.896921,,20.0,Palermo,14.0,3,usd,True,False
18670992,https://www.argenprop.com/departamento-en-venta-en-las-canitas-1-ambiente--18670992,110000.0,194000.0,35.0,0,5.0,2000.0,images/18670992.jpg,https://www.argenprop.com/static-content/29907681/db7b43de-17dd-44e0-876f-57f2ee1a0f4d_u_small.jpg,-4106336.47791972,-6505518.834323263,2026-01-19 01:57:51.509637,,20.0,Palermo,14.0,1,usd,True,False
18620028,https://www.argenprop.com/departamento-en-venta-en-monte-castro-1-ambiente--18620028,110000.0,0.0,50.0,0,2.0,1800.0,images/18620028.jpg,https://www.argenprop.com/static-content/82002681/2458b01d-68b4-426b-9261-084dbdad1e99_u_small.jpg,-4112539.73515923,-6513263.331297751,2026-01-19 01:57:55.446916,,17.0,Monte Castro,10.0,1,usd,True,False
17835942,https://www.argenprop.com/ph-en-venta-en-villa-urquiza-4-ambientes--17835942,160000.0,0.0,99.0,3 dorm.,40.0,1702.0,images/17835942.jpg,https://www.argenprop.com/static-content/24953871/54a31ba8-3063-4313-bc89-a955e0271e6f_u_small.jpg,-4106480.194607961,-6511602.444495115,2026-01-19 01:57:57.633587,,47.0,Villa Urquiza,12.0,4,usd,False,True
17105219,https://www.argenprop.com/casa-en-venta-en-villa-devoto-4-ambientes--17105219,350000.0,0.0,160.0,3 dorm.,55.0,1617.0,images/17105219.jpg,https://www.argenprop.com/static-content/91250171/3a503bd7-f6b9-421d-8c94-c3b6ec6c200a_u_small.jpg,-4107549.271909697,-6513944.606581406,2026-01-19 01:58:00.090364,,37.0,Villa Devoto,11.0,4,usd,False,False
18377621,https://www.argenprop.com/departamento-en-venta-en-palermo-hollywood-3-ambientes--18377621,106000.0,250000.0,42.0,2 dorm.,45.0,1600.0,images/18377621.jpg,https://www.argenprop.com/static-content/12677381/15108fa7-4506-4ca7-a18f-02b9426d5ad5_u_small.jpg,-4106126.9225425934,-6505446.476654247,2026-01-19 01:58:01.243405,,20.0,Palermo,14.0,3,usd,True,False
11582143,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon-2-ambientes--11582143,110000.0,0.0,40.0,1 dorm.,8.0,1551.0,images/11582143.jpg,https://www.argenprop.com/static-content/34128511/8f43c187-91d2-48b9-bef5-c5ac1bf57743_u_small.jpg,-4107963.0309074745,-6513351.273695477,2026-01-19 01:58:03.376545,,37.0,Villa Devoto,11.0,2,usd,True,False
18819516,https://www.argenprop.com/departamento-en-venta-en-villa-ortuzar-3-ambientes--18819516,99500.0,110000.0,53.0,2 dorm.,45.0,1531.0,images/18819516.jpg,https://www.argenprop.com/static-content/61591881/68488feb-7c2d-4aba-9d67-17dfb271b631_u_small.jpg,-4107853.5049841106,-6508960.83297859,2026-01-19 01:58:04.218459,,41.0,Villa Ortuzar,15.0,3,usd,True,False
17935908,https://www.argenprop.com/ph-en-venta-en-villa-luro-3-ambientes--17935908,140000.0,0.0,80.0,2 dorm.,38.0,1526.0,images/17935908.jpg,https://www.argenprop.com/static-content/80953971/315da5dc-5f5d-4924-aa7f-304ec6c4e1d2_u_small.jpg,-4113154.838169088,-6513276.021719702,2026-01-19 01:58:04.555663,,40.0,Villa Luro,10.0,3,usd,False,True
18610071,https://www.argenprop.com/ph-en-venta-en-villa-luro-3-ambientes--18610071,170000.0,0.0,85.0,2 dorm.,30.0,1524.0,images/18610071.jpg,https://www.argenprop.com/static-content/17001681/4f010f9e-fbf2-4e80-a3a6-09ce257ad777_u_small.jpg,-4113858.3181610713,-6513178.394526276,2026-01-19 01:58:04.618209,,40.0,Villa Luro,10.0,3,usd,False,True
18856064,https://www.argenprop.com/departamento-en-venta-en-belgrano-4-ambientes--18856064,589000.0,0.0,178.0,2 dorm.,20.0,1521.0,images/18856064.jpg,https://www.argenprop.com/static-content/46065881/22b752a5-312b-4263-a91e-443d0c934aa6_u_small.jpg,-4105114.3519308614,-6504833.551537939,2026-01-19 01:58:05.145791,,20.0,Palermo,14.0,3,usd,True,False
18504711,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-3-ambientes--18504711,230000.0,0.0,94.0,2 dorm.,8.0,1501.0,images/18504711.jpg,https://www.argenprop.com/static-content/11740581/b3828f47-322a-4f93-9adf-5ba168b48360_u_small.jpg,-4106724.5036754645,-6511693.726477565,2026-01-19 01:58:08.296541,,47.0,Villa Urquiza,12.0,3,usd,True,False
18336817,https://www.argenprop.com/departamento-en-venta-en-belgrano-4-ambientes--18336817,225000.0,230000.0,89.0,3 dorm.,33.0,1500.0,images/18336817.jpg,https://www.argenprop.com/static-content/71863381/ce5ba788-1511-4c47-8354-b87e929dad0e_u_small.jpg,-4106249.9513549507,-6505365.213425969,2026-01-19 01:58:11.296301,,20.0,Palermo,14.0,4,usd,True,False
18292319,https://www.argenprop.com/departamento-en-venta-en-palermo-4-ambientes--18292319,225000.0,230000.0,89.0,3 dorm.,33.0,1500.0,images/18292319.jpg,https://www.argenprop.com/static-content/91329281/bc865295-44af-4996-9846-509cf9b29fb8_u_small.jpg,-4106249.9513549507,-6505365.213425969,2026-01-19 01:58:11.349500,,20.0,Palermo,14.0,4,usd,True,False
18261923,https://www.argenprop.com/ph-en-venta-en-barrio-san-pedro-3-ambientes--18261923,218000.0,25000.0,78.0,2 dorm.,9.0,1500.0,images/18261923.jpg,https://www.argenprop.com/static-content/32916281/d0211291-a288-4571-92ae-8e5d81018dc0_u_small.jpg,-4108079.3188588643,-6514065.94482637,2026-01-19 01:58:14.413317,,37.0,Villa Devoto,11.0,3,usd,False,True
16980707,https://www.argenprop.com/departamento-en-venta-en-recoleta-4-ambientes--16980707,320000.0,0.0,136.0,3 dorm.,60.0,1404.0,images/16980707.jpg,https://www.argenprop.com/static-content/70708961/9d4cdcb6-9a54-4e8e-a65a-1af34cad0df8_u_small.jpg,-4107603.3571875584,-6500650.832990873,2026-01-19 01:58:17.446058,,27.0,Recoleta,2.0,4,usd,True,False
16885925,https://www.argenprop.com/ph-en-venta-en-villa-urquiza-5-ambientes--16885925,195000.0,0.0,150.0,4 dorm.,60.0,1402.0,images/16885925.jpg,https://www.argenprop.com/static-content/52958861/adcf7c9e-4041-45fb-b538-aab8d0c34643_u_small.jpg,-4108183.438162173,-6510448.061375589,2026-01-19 01:58:17.579557,,23.0,Parque Chas,15.0,5,usd,False,True
18057251,https://www.argenprop.com/ph-en-venta-en-floresta-3-ambientes--18057251,74900.0,0.0,62.0,2 dorm.,44.26470588235294,1400.0,images/18057251.jpg,https://www.argenprop.com/static-content/15275081/c6eba295-55a8-4444-a3a1-ed5fd8962894_u_small.jpg,-4113389.2815064043,-6510700.756619691,2026-01-19 01:58:19.008146,,13.0,Floresta,10.0,3,usd,False,True
