id,url,precio,expensas,area_m2,dormitorios,antiguedad,puntaje_arg_prop,imagen_path,image_url,lat,lon,valido_desde,valido_hasta,index_right,barrio,comuna,ambientes,moneda,tipo_inmueble_departamento,tipo_inmueble_ph
18876125,https://www.argenprop.com/departamento-en-venta-en-colegiales-3-ambientes--18876125,490000.0,0.0,122.0,3 dorm.,85.54545454545455,0.0,images/18876125.jpg,https://proxy.sosiva451.com/proxy/220898FEAF86971B26B051C0CC9944FFE93E9C336F36457D2C0721CD15BE5A7A81BCCDD31B96126FCE663AAA4B816237468ED3D01C33DCEB37613D558973A742C6B71B2B414E0542163D0C01A2E1B54152772A33D96066C2CABD6BCE3EA8231C93FDB64E55ED06C93B092A20B4169D8182F15C1CC1AE6B7D788E4EB1FB2F843A7E20199B661768252B9427D037B6D840F2E15ECE27601BE3ECB6C3BEC5F827FA,-4105810.568922879,-6507347.813556997,2026-01-17 23:35:32.687746,,10.0,Colegiales,13.0,4,usd,True,False
18876118,https://www.argenprop.com/departamento-en-venta-en-colegiales-5-ambientes--18876118,660000.0,0.0,169.0,4 dorm.,85.54545454545455,0.0,images/18876118.jpg,https://proxy.sosiva451.com/proxy/64EDDA98D8F45A3AB197BF3B3C76AF6DDF54530E46CDB56AC72A84EF4DF628984CCCD09F0DDD7AD498B17ECBA167BA045F02B90F964813FE3FFDE8513738334B0BB915AFCF03E159195899EE9CA833E9B21AC48DA7233DEE9F54A8F998DF81BBDD8E98FC46186C62E76EF5FF0E12EAF1515393BC714AF3AE26313B466BF916D49DF46675B21CD0F6F528CCE3EC66B389827E5235227E9872A806E341E47D72D2,-4105810.568922879,-6507347.813556997,2026-01-17 23:35:32.719525,,10.0,Colegiales,13.0,5,usd,True,False
17782906,https://www.argenprop.com/departamento-en-venta-en-recoleta-3-ambientes--17782906,168000.0,248000.0,67.0,2 dorm.,53.764044943820224,12.0,images/17782906.jpg,https://proxy.sosiva451.com/proxy/D1B0E6822107CD1B914683EC14C3AA3F6A8FDAC84DE2E5787B14012F9EFD12005B7240FB625A7258A0DD1DA8EAB24C24C23D9733E9B27AF49FFD4AF2DF10AD025FE6E5513FBF7021BABA7CE11C5AEB5DC1B06888582514611D668B637B855887,-4107603.3571875584,-6500650.832990873,2026-01-17 23:35:33.100692,,27.0,Recoleta,2.0,3,usd,True,False
18876483,https://www.argenprop.com/departamento-en-venta-en-nunez-2-ambientes--18876483,135000.0,0.0,39.1,1 dorm.,11.0,0.0,images/18876483.jpg,https://proxy.sosiva451.com/proxy/F7533148AFED5E1CE0F86AF5EDE3B15AD97EE0FB6BC9E5E05DB7EA80B3543A214AAC3CF124EB76874C41342BAB2561AB6D12EF1FC56CDF185AF899B6BAD0E28FD060A53DAF673CFC8F23801947D6F51361DE0B91F871B6A57DBBC05963E0B2ACF6B0CF8348BCB561F2794C94EB6E9B34A3786B8CACC3D1D53CC3D716EEAD5A3C9493676C89682902C0944CEA74BA99710EE448AD20F6BC39A71D5FE6815417D3,-4103251.6765162437,-6507730.752605326,2026-01-17 23:35:34.260927,,19.0,Nuñez,13.0,2,usd,True,False
18876526,https://www.argenprop.com/departamento-en-venta-en-belgrano-2-ambientes--18876526,87000.0,92000.0,42.0,1 dorm.,62.0,0.0,images/18876526.jpg,https://proxy.sosiva451.com/proxy/A62E5265F2C49B829593C649B434F639B480DCD3657DD3700DAC262E9266E7AC130C732B8F56453F4FF7D9D14F6CAB5C11ACAC564D5921D954ED35F7E326A06F775D3C127501647A09A88C5FBE9C4530836A6C861120151BBEEC4090F596C666EB9BA6F100CB955E624D743C4B2A4CA10CDC03DCBB02BF16B0CEE330F75B702B95438B60DC489A4993C096946A5DD70A9DE1CD8DAED90C65BF6CFBE23BD97532,-4103643.6507870206,-6507844.298485935,2026-01-17 23:35:34.517564,,4.0,Belgrano,13.0,2,usd,True,False
16647445,https://www.argenprop.com/departamento-en-venta-en-belgrano-2-ambientes--16647445,85000.0,110000.0,42.0,1 dorm.,40.0,20.0,images/16647445.jpg,https://proxy.sosiva451.com/proxy/35CD378FA78DC4932BE2CD7EDAFAE540697BFEABC2139FC2689E7F18F0DC78CBD4D15E1E27BF1943A24A6C53723393AB7E472AC7BB117A9B4B179566009150100E97296252704B1496012997C43E6FD5E5D76B75C24EC51A3B370F8D52AD1328,-4105646.9878511736,-6507312.1913199425,2026-01-17 23:35:34.597262,,10.0,Colegiales,13.0,2,usd,True,False
18876496,https://www.argenprop.com/departamento-en-venta-en-saavedra-3-ambientes--18876496,198000.0,202000.0,62.0,2 dorm.,9.0,0.0,images/18876496.jpg,https://proxy.sosiva451.com/proxy/D76CEFB504B09C02082738B62DDF58605777DFA1B6B634B148B0AB9A6387D018268D3CF1256AF29EEA7C37F2E8D9E895EC3036C853F5D95BB70195A98F31D2B44AFFBFD7FF6AC214AE86AE67CB94F2838E9CE0AE963E22D94860E4D848E1BA2E7E7D5DCFC870CFE9305A5FAB8D803415D9099F8F65014924852CEB8BFAB47B85944727691CE2C3A1384B872939E419165ACDC4D2EDB5BF58C014865A7F8EC4D4,-4103588.2329056486,-6511376.465928805,2026-01-17 23:35:34.643078,,29.0,Saavedra,12.0,3,usd,True,False
18771987,https://www.argenprop.com/departamento-en-venta-en-retiro-4-ambientes--18771987,280000.0,450000.0,140.0,3 dorm.,65.0,180.0,images/18771987.jpg,https://proxy.sosiva451.com/proxy/FA56C6EB16BF93A5295CB8E0C2260406B99A058A8F8FBF77149B16C2E50EBD083DA47E7E1722C5F6972B80B6DA74F7B0E0952D4B7F57E1960137056FBFB954CCCA5A54747B956DAEEB94CC88C1A956FAAB15AA579FB7244DE1DA6B11AB56A41F,-4109481.629975052,-6499301.640762459,2026-01-17 23:35:34.787859,,28.0,Retiro,1.0,4,usd,True,False
18876854,https://www.argenprop.com/departamento-en-venta-en-san-nicolas-4-ambientes--18876854,167500.0,250000.0,123.0,3 dorm.,86.0,0.0,images/18876854.jpg,https://proxy.sosiva451.com/proxy/B80F81F18F85DF55D5EDEEBEC07BE6E5889A11169796417BB3CCC8F63985CF41B1E0FDCF4F3D9EFABDAC9CDFAA3BCFF0426FFCD9AB33267117502673F4341920995856918076BA81FC7BAF2B5A16EB45951FCB200B388D816AF624777459FB950EA03801059486A43D4843C5697537320FCFE2C8D0DCAFE4BFBA6C5051EB72655732C893D8759B62E091BF646AFA445B6FFC39194ABC4B62349BF3552AC8F605,-4109953.61397793,-6497639.640764914,2026-01-17 23:35:37.168237,,31.0,San Nicolas,1.0,4,usd,True,False
16300006,https://www.argenprop.com/departamento-en-venta-en-monserrat-4-ambientes--16300006,110000.0,85000.0,116.0,3 dorm.,90.0,2.0,images/16300006.jpg,https://proxy.sosiva451.com/proxy/5E802C2DFC67561393C75CC5DDD6CF5D1060CDFFA891F9A8817CA13C9AC5C47E3BDB7F7AAB676287FF9021F003106CA58239C53477DBC7F56CF477CCEAFE710E42E9FEB25D485507C77CA8EE84BE30D9486DD392F40D3D096A68B9A189F3CB76,-4111254.715563216,-6498801.816248798,2026-01-17 23:35:38.259412,,16.0,Monserrat,1.0,4,usd,True,False
