id,url,precio,expensas,area_m2,dormitorios,antiguedad,puntaje_arg_prop,imagen_path,image_url,lat,lon,valido_desde,valido_hasta,geometry,index_right,barrio,comuna,ambientes,moneda
17694101,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-1-ambiente--17694101,380000.0,107000.0,20.0,0,27.0,1000.0,images/17694101.jpg,https://www.argenprop.com/static-content/10149671/31d257e0-3c8f-46ac-a030-b0ec619e113d_u_small.jpg,-4105753.788446424,-6503651.783823678,2026-01-27 19:05:20.636338,2026-02-01 19:34:09.686108,POINT (-6503651.783823678 -4105753.788446424),20.0,Palermo,14.0,1,$
