2026-02-04 15:35:49,765 | ERROR | asyncio | Future exception was never retrieved
future: <Future finished exception=TargetClosedError('Target page, context or browser has been closed\nCall log:\n  - navigating to "https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-4-ambientes--18636494", waiting until "domcontentloaded"\n')>
playwright._impl._errors.TargetClosedError: Target page, context or browser has been closed
Call log:
  - navigating to "https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-4-ambientes--18636494", waiting until "domcontentloaded"
2026-03-13 00:34:39,458 | INFO | routineJob.routineJob | [RoutineJob] Procesando 37 de 4816 entradas.
2026-03-13 00:34:42,448 | INFO | routineJob.routineJob | [RoutineJob] Procesando 38 de 4816 entradas.
2026-03-13 00:34:45,638 | INFO | routineJob.routineJob | [RoutineJob] Procesando 39 de 4816 entradas.
2026-03-13 00:34:47,973 | INFO | routineJob.routineJob | [RoutineJob] Procesando 40 de 4816 entradas.
2026-03-13 00:34:50,600 | INFO | routineJob.routineJob | [RoutineJob] Procesando 41 de 4816 entradas.
2026-03-13 00:34:52,339 | INFO | routineJob.routineJob | [RoutineJob] Procesando 42 de 4816 entradas.
2026-03-13 00:34:56,766 | INFO | routineJob.routineJob | [RoutineJob] Procesando 43 de 4816 entradas.
2026-03-13 00:35:00,840 | INFO | routineJob.routineJob | [RoutineJob] Procesando 44 de 4816 entradas.
2026-03-13 00:35:04,904 | INFO | routineJob.routineJob | [RoutineJob] Procesando 45 de 4816 entradas.
2026-03-13 00:35:08,128 | INFO | routineJob.routineJob | [RoutineJob] Procesando 46 de 4816 entradas.
2026-03-13 00:35:11,549 | INFO | routineJob.routineJob | [RoutineJob] Procesando 47 de 4816 entradas.
2026-03-13 00:35:14,516 | INFO | routineJob.routineJob | [RoutineJob] Procesando 48 de 4816 entradas.
2026-03-13 00:35:18,712 | INFO | routineJob.routineJob | [RoutineJob] Procesando 49 de 4816 entradas.
2026-03-13 00:35:22,057 | INFO | routineJob.routineJob | [RoutineJob] Procesando 50 de 4816 entradas.
2026-03-13 00:35:25,973 | INFO | routineJob.routineJob | [RoutineJob] Procesando 51 de 4816 entradas.
2026-03-13 00:35:28,337 | INFO | routineJob.routineJob | [RoutineJob] Procesando 52 de 4816 entradas.
2026-03-13 00:35:30,574 | INFO | routineJob.routineJob | [RoutineJob] Procesando 53 de 4816 entradas.
2026-03-13 00:35:33,032 | INFO | routineJob.routineJob | [RoutineJob] Procesando 54 de 4816 entradas.
2026-03-13 00:35:34,808 | INFO | routineJob.routineJob | [RoutineJob] Procesando 55 de 4816 entradas.
2026-03-13 00:35:37,013 | INFO | routineJob.routineJob | [RoutineJob] Procesando 56 de 4816 entradas.
2026-03-13 00:35:40,333 | INFO | routineJob.routineJob | [RoutineJob] Procesando 57 de 4816 entradas.
2026-03-13 00:35:43,160 | INFO | routineJob.routineJob | [RoutineJob] Procesando 58 de 4816 entradas.
2026-03-13 00:35:44,830 | INFO | routineJob.routineJob | [RoutineJob] Procesando 59 de 4816 entradas.
2026-03-13 00:35:48,466 | INFO | routineJob.routineJob | [RoutineJob] Procesando 60 de 4816 entradas.
2026-03-13 00:35:50,323 | INFO | routineJob.routineJob | [RoutineJob] Procesando 61 de 4816 entradas.
2026-03-13 00:35:52,862 | INFO | routineJob.routineJob | [RoutineJob] Procesando 62 de 4816 entradas.
2026-03-13 00:35:54,571 | INFO | routineJob.routineJob | [RoutineJob] Procesando 63 de 4816 entradas.
2026-03-13 00:35:55,791 | INFO | routineJob.routineJob | [RoutineJob] Procesando 64 de 4816 entradas.
2026-03-13 00:35:59,720 | INFO | routineJob.routineJob | [RoutineJob] Procesando 65 de 4816 entradas.
2026-03-13 00:36:03,681 | INFO | routineJob.routineJob | [RoutineJob] Procesando 66 de 4816 entradas.
2026-03-13 00:36:06,306 | INFO | routineJob.routineJob | [RoutineJob] Procesando 67 de 4816 entradas.
2026-03-13 00:36:09,033 | INFO | routineJob.routineJob | [RoutineJob] Procesando 68 de 4816 entradas.
2026-03-13 00:36:11,848 | INFO | routineJob.routineJob | [RoutineJob] Procesando 69 de 4816 entradas.
2026-03-13 00:36:15,630 | INFO | routineJob.routineJob | [RoutineJob] Procesando 70 de 4816 entradas.
2026-03-13 00:36:18,814 | INFO | routineJob.routineJob | [RoutineJob] Procesando 71 de 4816 entradas.
2026-03-13 00:36:22,857 | INFO | routineJob.routineJob | [RoutineJob] Procesando 72 de 4816 entradas.
2026-03-13 00:36:26,577 | INFO | routineJob.routineJob | [RoutineJob] Procesando 73 de 4816 entradas.
2026-03-13 00:36:28,547 | INFO | routineJob.routineJob | [RoutineJob] Procesando 74 de 4816 entradas.
2026-03-13 00:36:30,731 | INFO | routineJob.routineJob | [RoutineJob] Procesando 75 de 4816 entradas.
2026-03-13 00:36:33,072 | INFO | routineJob.routineJob | [RoutineJob] Procesando 76 de 4816 entradas.
2026-03-13 00:36:34,520 | INFO | routineJob.routineJob | [RoutineJob] Procesando 77 de 4816 entradas.
2026-03-13 00:36:36,493 | INFO | routineJob.routineJob | [RoutineJob] Procesando 78 de 4816 entradas.
2026-03-13 00:36:38,749 | INFO | routineJob.routineJob | [RoutineJob] Procesando 79 de 4816 entradas.
2026-03-13 00:36:40,722 | INFO | routineJob.routineJob | [RoutineJob] Procesando 80 de 4816 entradas.
2026-03-13 00:36:43,839 | INFO | routineJob.routineJob | [RoutineJob] Procesando 81 de 4816 entradas.
2026-03-13 00:36:46,337 | INFO | routineJob.routineJob | [RoutineJob] Procesando 82 de 4816 entradas.
2026-03-13 00:36:47,580 | INFO | routineJob.routineJob | [RoutineJob] Procesando 83 de 4816 entradas.
2026-03-13 00:36:50,811 | INFO | routineJob.routineJob | [RoutineJob] Procesando 84 de 4816 entradas.
2026-03-13 00:36:54,270 | INFO | routineJob.routineJob | [RoutineJob] Procesando 85 de 4816 entradas.
2026-03-13 00:36:58,346 | INFO | routineJob.routineJob | [RoutineJob] Procesando 86 de 4816 entradas.
2026-03-13 00:37:04,924 | INFO | routineJob.routineJob | [RoutineJob] Procesando 87 de 4816 entradas.
2026-03-13 00:37:08,989 | INFO | routineJob.routineJob | [RoutineJob] Procesando 88 de 4816 entradas.
2026-03-13 00:37:12,169 | INFO | routineJob.routineJob | [RoutineJob] Procesando 89 de 4816 entradas.
2026-03-13 00:37:15,761 | INFO | routineJob.routineJob | [RoutineJob] Procesando 90 de 4816 entradas.
2026-03-13 00:37:20,392 | INFO | routineJob.routineJob | [RoutineJob] Procesando 91 de 4816 entradas.
2026-03-13 00:37:24,561 | INFO | routineJob.routineJob | [RoutineJob] Procesando 92 de 4816 entradas.
2026-03-13 00:37:26,382 | INFO | routineJob.routineJob | [RoutineJob] Procesando 93 de 4816 entradas.
2026-03-13 00:37:28,479 | INFO | routineJob.routineJob | [RoutineJob] Procesando 94 de 4816 entradas.
2026-03-13 00:37:30,596 | INFO | routineJob.routineJob | [RoutineJob] Procesando 95 de 4816 entradas.
2026-03-13 00:37:34,577 | INFO | routineJob.routineJob | [RoutineJob] Procesando 96 de 4816 entradas.
2026-03-13 00:37:37,740 | INFO | routineJob.routineJob | [RoutineJob] Procesando 97 de 4816 entradas.
2026-03-13 00:37:39,230 | INFO | routineJob.routineJob | [RoutineJob] Procesando 98 de 4816 entradas.
2026-03-13 00:37:40,838 | INFO | routineJob.routineJob | [RoutineJob] Procesando 99 de 4816 entradas.
2026-03-13 00:37:44,519 | INFO | routineJob.routineJob | [RoutineJob] Procesando 100 de 4816 entradas.
2026-03-13 00:37:44,730 | INFO | routineJob.routineJob | [RoutineJob] Guardando batch (100 registros procesados)
2026-03-13 00:37:47,506 | INFO | routineJob.routineJob | [RoutineJob] Procesando 101 de 4816 entradas.
2026-03-13 00:37:50,918 | INFO | routineJob.routineJob | [RoutineJob] Procesando 102 de 4816 entradas.
2026-03-13 00:37:54,446 | INFO | routineJob.routineJob | [RoutineJob] Procesando 103 de 4816 entradas.
2026-03-13 00:37:56,906 | INFO | routineJob.routineJob | [RoutineJob] Procesando 104 de 4816 entradas.
2026-03-13 00:37:59,544 | INFO | routineJob.routineJob | [RoutineJob] Procesando 105 de 4816 entradas.
2026-03-13 00:38:01,622 | INFO | routineJob.routineJob | [RoutineJob] Procesando 106 de 4816 entradas.
2026-03-13 00:38:04,672 | INFO | routineJob.routineJob | [RoutineJob] Procesando 107 de 4816 entradas.
2026-03-13 00:38:07,267 | INFO | routineJob.routineJob | [RoutineJob] Procesando 108 de 4816 entradas.
2026-03-13 00:38:10,384 | INFO | routineJob.routineJob | [RoutineJob] Procesando 109 de 4816 entradas.
2026-03-13 00:38:11,951 | INFO | routineJob.routineJob | [RoutineJob] Procesando 110 de 4816 entradas.
2026-03-13 00:38:13,911 | INFO | routineJob.routineJob | [RoutineJob] Procesando 111 de 4816 entradas.
2026-03-13 00:38:17,589 | INFO | routineJob.routineJob | [RoutineJob] Procesando 112 de 4816 entradas.
2026-03-13 00:38:20,441 | INFO | routineJob.routineJob | [RoutineJob] Procesando 113 de 4816 entradas.
2026-03-13 00:38:24,268 | INFO | routineJob.routineJob | [RoutineJob] Procesando 114 de 4816 entradas.
2026-03-13 00:38:26,438 | INFO | routineJob.routineJob | [RoutineJob] Procesando 115 de 4816 entradas.
2026-03-13 00:38:29,700 | INFO | routineJob.routineJob | [RoutineJob] Procesando 116 de 4816 entradas.
2026-03-13 00:38:33,319 | INFO | routineJob.routineJob | [RoutineJob] Procesando 117 de 4816 entradas.
2026-03-13 00:38:35,852 | INFO | routineJob.routineJob | [RoutineJob] Procesando 118 de 4816 entradas.
2026-03-13 00:38:38,556 | INFO | routineJob.routineJob | [RoutineJob] Procesando 119 de 4816 entradas.
2026-03-13 00:38:42,444 | INFO | routineJob.routineJob | [RoutineJob] Procesando 120 de 4816 entradas.
2026-03-13 00:38:44,609 | INFO | routineJob.routineJob | [RoutineJob] Procesando 121 de 4816 entradas.
2026-03-13 00:38:46,537 | INFO | routineJob.routineJob | [RoutineJob] Procesando 122 de 4816 entradas.
