id,url,precio,expensas,area_m2,dormitorios,antiguedad,puntaje_arg_prop,imagen_path,image_url,lat,lon
18772728,https://www.argenprop.com/departamento-en-alquiler-en-lomas-de-nunez-2-ambientes--18772728,$ 890.000 + $160.000 expensas,$160.000 expensas,40 m² cubie.,1 dorm.,,800,images/18772728.jpg,https://www.argenprop.com/static-content/82727781/02b21d77-ca6e-493a-a1c1-5ee63be3588a_u_small.jpg,-34.536922,-58.469288
5261554,https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--5261554,$ 400.000 + $101.000 expensas,$101.000 expensas,23 m² cubie.,,,800,images/5261554.jpg,https://www.argenprop.com/static-content/4551625/7da34fc1-3394-47f7-b0ce-58c5e7041297_u_small.jpg,-34.59792,-58.40866
18725598,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--18725598,$ 1.200.000 + $234.000 expensas,$234.000 expensas,75 m² cubie.,2 dorm.,50 años,800,images/18725598.jpg,https://www.argenprop.com/static-content/89552781/df03781a-2229-4fe0-a5f0-e512fd59cdcb_u_small.jpg,-34.56397,-58.45055
18720435,https://www.argenprop.com/departamento-en-alquiler-en-paternal-2-ambientes--18720435,$ 600.000,,35 m² cubie.,1 dorm.,,799,images/18720435.jpg,https://www.argenprop.com/static-content/53402781/db4c0a95-341c-4186-996f-0a32a6662c11_u_small.jpg,-34.60223,-58.46128
18431345,https://www.argenprop.com/departamento-en-alquiler-en-floresta-1-ambiente--18431345,$ 400.000 + $86.000 expensas,$86.000 expensas,23 m² cubie.,1 dorm.,8 años,790,images/18431345.jpg,https://www.argenprop.com/static-content/54313481/80696115-3c58-4285-a79c-6f117eadfbdf_u_small.jpg,-34.62595,-58.48941
18782792,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--18782792,$ 500.000 + $150.000 expensas,$150.000 expensas,30,1 dorm.,50 años,785,images/18782792.jpg,https://www.argenprop.com/static-content/29728781/fc622f0c-d09b-41db-a285-713c29f50da9_u_small.jpg,-34.61754,-58.43783
11842935,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-2-ambientes--11842935,$ 650.000 + $188.000 expensas,$188.000 expensas,,1 dorm.,50 años,785,images/11842935.jpg,https://www.argenprop.com/static-content/53924811/5c337336-f37f-4eaa-82f3-785050d29870_u_small.jpg,-34.56945,-58.46932
18770564,https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-1-ambiente--18770564,$ 500.000 + $77.000 expensas,$77.000 expensas,35 m² cubie.,,7 años,782,images/18770564.jpg,https://www.argenprop.com/static-content/46507781/d10c0da4-7a10-4ef0-b99a-db5d04f5046d_u_small.jpg,-34.59393,-58.50439
18807711,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--18807711,$ 550.000 + $130.000 expensas,$130.000 expensas,35 m² cubie.,1 dorm.,45 años,782,images/18807711.jpg,https://www.argenprop.com/static-content/11770881/52eb8f8e-e4bd-49c1-b4bc-b587a4e4b177_u_small.jpg,-34.57745,-58.42934
15911557,https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--15911557,$ 550.000 + $70.000 expensas,$70.000 expensas,20 m² cubie.,,15 años,781,images/15911557.jpg,https://www.argenprop.com/static-content/75511951/c7085f15-f848-40b3-83de-692235297c38_u_small.jpg,-34.59395,-58.42173
18431785,https://www.argenprop.com/departamento-en-alquiler-en-botanico-1-ambiente--18431785,$ 680.000 + $170.000 expensas,$170.000 expensas,32 m² cubie.,,,780,images/18431785.jpg,https://www.argenprop.com/static-content/58713481/92603813-c8ea-4a15-9eb4-0560f92da3e9_u_small.jpg,-34.57818,-58.42188
18798191,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--18798191,$ 650.000 + $287.000 expensas,$287.000 expensas,43 m² cubie.,1 dorm.,,780,images/18798191.jpg,https://www.argenprop.com/static-content/19189781/7dd78609-95a1-410b-93c1-d37e79ab96bb_u_small.jpg,-34.62886,-58.43936
18611564,https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-1-ambiente--18611564,$ 550.000 + $120.000 expensas,$120.000 expensas,26 m² cubie.,,,760,images/18611564.jpg,https://www.argenprop.com/static-content/46511681/51a09473-69bf-4d92-9779-4ca086cd6aa8_u_small.jpg,,
8919250,https://www.argenprop.com/departamento-en-alquiler-en-flores-norte-1-ambiente--8919250,$ 570.000 + $120.000 expensas,$120.000 expensas,36 m² cubie.,,4 años,755,images/8919250.jpg,https://www.argenprop.com/static-content/0529198/01d25d8d-5654-41af-be0f-72c90b5f4872_u_small.jpg,-34.61898,-58.464
18681098,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-1-ambiente--18681098,$ 370.000 + $85.000 expensas,$85.000 expensas,23 m² cubie.,,40 años,755,images/18681098.jpg,https://www.argenprop.com/static-content/89018681/88a21b54-e62f-408b-9802-5b62f135b160_u_small.jpg,-34.614017,-58.39304
18254278,https://www.argenprop.com/departamento-en-alquiler-en-caballito-1-ambiente--18254278,$ 495.000 + $65.000 expensas,$65.000 expensas,27 m² cubie.,,15 años,750,images/18254278.jpg,https://www.argenprop.com/static-content/87245281/15231fc1-8340-4470-a9a0-822c98acd4c4_u_small.jpg,-34.6066,-58.44909
18469001,https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--18469001,$ 550.000 + $65.000 expensas,$65.000 expensas,20 m² cubie.,,,750,images/18469001.jpg,https://www.argenprop.com/static-content/10096481/6d84cd8e-7044-4ebc-96fc-4a43bd8cf3ff_u_small.jpg,-34.58073,-58.423843
18077278,https://www.argenprop.com/departamento-en-alquiler-en-monserrat-3-ambientes--18077278,$ 700.000 + $180.000 expensas,$180.000 expensas,55 m² cubie.,2 dorm.,,747,images/18077278.jpg,https://www.argenprop.com/static-content/87277081/15b0937e-4a9a-4797-be2f-f54d83116b4b_u_small.jpg,,
18775696,https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-2-ambientes--18775696,$ 800.000 + $190.000 expensas,$190.000 expensas,38 m² cubie.,1 dorm.,15 años,745,images/18775696.jpg,https://www.argenprop.com/static-content/69657781/13847862-13a4-485c-b0a5-bbe1bcc12cad_u_small.jpg,-34.61216,-58.52127
15746831,https://www.argenprop.com/departamento-en-alquiler-en-villa-luro-1-ambiente--15746831,$ 495.000 + $98.700 expensas,$98.700 expensas,38 m² cubie.,,4 años,745,images/15746831.jpg,https://www.argenprop.com/static-content/13864751/a00fabae-5b12-47cf-bc4b-5410e755c471_u_small.jpg,-34.6423,-58.5037
18619557,https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-3-ambientes--18619557,$ 790.000 + $220.000 expensas,$220.000 expensas,57 m² cubie.,2 dorm.,40 años,742,images/18619557.jpg,https://www.argenprop.com/static-content/75591681/e265e14e-fb84-4715-8d72-ea94e96d7a0e_u_small.jpg,-34.60743,-58.50971
17244842,https://www.argenprop.com/departamento-en-alquiler-en-villa-luro-2-ambientes--17244842,$ 650.000 + $94.000 expensas,$94.000 expensas,39 m² cubie.,1 dorm.,30 años,733,images/17244842.jpg,https://www.argenprop.com/static-content/24844271/2a273c67-d27b-4d65-ab16-85617f56ac30_u_small.jpg,-34.63926,-58.49922
18560200,https://www.argenprop.com/departamento-en-alquiler-en-flores-norte-2-ambientes--18560200,$ 650.000 + $125.000 expensas,$125.000 expensas,,1 dorm.,20 años,730,images/18560200.jpg,https://www.argenprop.com/static-content/00206581/daf5d2fa-9a64-4fd7-b1f6-5cc1609ed71a_u_small.jpg,-34.620808,-58.47296
18688710,https://www.argenprop.com/departamento-en-alquiler-en-colegiales-1-ambiente--18688710,$ 700.000 + $150.000 expensas,$150.000 expensas,30 m² cubie.,,,727,images/18688710.jpg,https://www.argenprop.com/static-content/01788681/8824ad74-a335-4b39-a333-47df1a9b0e3a_u_small.jpg,-34.57801,-58.45814
18485097,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-1-ambiente--18485097,$ 650.000 + $90.000 expensas,$90.000 expensas,40 m² cubie.,,,726,images/18485097.jpg,https://www.argenprop.com/static-content/79058481/c233e736-8595-4716-958d-bca2ba9bf890_u_small.jpg,-34.60035,-58.39996
18132995,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-2-ambientes--18132995,$ 600.000 + $94.200 expensas,$94.200 expensas,45 m² cubie.,1 dorm.,,724,images/18132995.jpg,https://www.argenprop.com/static-content/59923181/00613124-aae1-48e4-a3bf-95a6094a8f29_u_small.jpg,-34.60276,-58.48911
18764806,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-2-ambientes--18764806,$ 600.000 + $90.000 expensas,$90.000 expensas,31 m² cubie.,1 dorm.,50 años,724,images/18764806.jpg,https://www.argenprop.com/static-content/60846781/51a96cd6-8524-4cb5-8600-1c513a2082d5_u_small.jpg,-34.61528,-58.39909
17829777,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-2-ambientes--17829777,USD 800 + $224.000 expensas,$224.000 expensas,59 m² cubie.,1 dorm.,,723,images/17829777.jpg,https://www.argenprop.com/static-content/77792871/f23e44f7-e809-42bc-ac1a-c75f6ec72ca0_u_small.jpg,-34.601913,-58.41207
18794386,https://www.argenprop.com/departamento-en-alquiler-en-flores-sur-2-ambientes--18794386,$ 650.000,,44 m² cubie.,1 dorm.,10 años,722,images/18794386.jpg,https://www.argenprop.com/static-content/68349781/02507ee8-c9e0-4322-b8d7-34268ad2c3b9_u_small.jpg,-34.64128,-58.45954
17811610,https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-2-ambientes--17811610,$ 500.000 + $81.760 expensas,$81.760 expensas,34 m² cubie.,1 dorm.,,721,images/17811610.jpg,https://www.argenprop.com/static-content/01611871/6ad90755-7610-4deb-9bf4-41123a3e01dc_u_small.jpg,-34.61954,-58.37005
18627707,https://www.argenprop.com/departamento-en-alquiler-en-san-cristobal-3-ambientes--18627707,$ 800.000 + $120.000 expensas,$120.000 expensas,76 m² cubie.,2 dorm.,50 años,721,images/18627707.jpg,https://www.argenprop.com/static-content/70772681/617e394f-18f9-44f5-a4c8-9a7d738a8090_u_small.jpg,-34.62705,-58.3964
18290193,https://www.argenprop.com/departamento-en-alquiler-en-flores-1-ambiente--18290193,$ 550.000,,,,,721,images/18290193.jpg,https://www.argenprop.com/static-content/39109281/9768ca57-ce58-4b27-bcf9-e7921eb367d6_u_small.jpg,-34.6341,-58.47361
18666954,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-c-1-ambiente--18666954,$ 450.000 + $97.000 expensas,$97.000 expensas,36 m² cubie.,,,720,images/18666954.jpg,https://www.argenprop.com/static-content/45966681/4fa5e65e-3526-4437-ae8f-d094318a0f2b_u_small.jpg,-34.56298,-58.45689
18666959,https://www.argenprop.com/departamento-en-alquiler-en-flores--18666959,Consultar precio,,,,,720,,/content/images/listing-camera.svg,-34.63096,-58.4648
18666963,https://www.argenprop.com/departamento-en-alquiler-en-san-cristobal-2-ambientes--18666963,$ 450.000 + $120.000 expensas,$120.000 expensas,,1 dorm.,,720,images/18666963.jpg,https://www.argenprop.com/static-content/36966681/58436f50-991f-4711-bd3b-1ce527c17b50_u_small.jpg,-34.62219,-58.40128
18672922,https://www.argenprop.com/departamento-en-alquiler-en-parque-chas-2-ambientes--18672922,$ 690.000 + $45.000 expensas,$45.000 expensas,40 m² cubie.,1 dorm.,,720,images/18672922.jpg,https://www.argenprop.com/static-content/22927681/4e414473-21fa-43ca-8d76-cbf2eb76acfb_u_small.jpg,-34.58589,-58.47937
18678670,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--18678670,$ 700.000 + $110.000 expensas,$110.000 expensas,40,1 dorm.,,720,images/18678670.jpg,https://www.argenprop.com/static-content/07687681/56ef7f46-6ec4-4eb9-8208-c332a6a838ce_u_small.jpg,-34.59658,-58.40032
18678673,https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-2-ambientes--18678673,$ 600.000 + $161.000 expensas,$161.000 expensas,,1 dorm.,25 años,720,images/18678673.jpg,https://www.argenprop.com/static-content/37687681/846ab887-573d-4b93-bc16-b577155b3621_u_small.jpg,-34.58862,-58.42266
18691102,https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--18691102,$ 400.000,,,,,720,images/18691102.jpg,https://www.argenprop.com/static-content/20119681/70d66f6d-634e-4038-bb15-7fd0f983f464_u_small.jpg,-34.58044,-58.42554
18717071,https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-4-ambientes--18717071,$ 1.700.000 + $172.000 expensas,$172.000 expensas,,3 dorm.,2 baños,720,images/18717071.jpg,https://www.argenprop.com/static-content/17071781/dbacd947-d79e-492b-b53c-6b8dbcb0dec4_u_small.jpg,-34.59877,-58.50982
18728672,https://www.argenprop.com/departamento-en-alquiler-en-almagro-3-ambientes--18728672,$ 700.000 + $211.696 expensas,$211.696 expensas,,2 dorm.,,720,images/18728672.jpg,https://www.argenprop.com/static-content/27682781/c35200f5-5465-4317-8da3-d830bbf4e01c_u_small.jpg,-34.61588,-58.42149
18728673,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-1-ambiente--18728673,$ 650.000 + $165.000 expensas,$165.000 expensas,35 m² cubie.,,7 años,720,images/18728673.jpg,https://www.argenprop.com/static-content/37682781/b8cbcfc6-bf72-48b2-86d7-443373019fa3_u_small.jpg,-34.59575,-58.44055
18728674,https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--18728674,$ 450.000 + $113.700 expensas,$113.700 expensas,,1 dorm.,,720,images/18728674.jpg,https://www.argenprop.com/static-content/47682781/0d8e45d8-ecdb-42fe-83c3-056d3010a198_u_small.jpg,-34.61769,-58.41976
18733642,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18733642,$ 800.000,,,1 dorm.,20 años,720,images/18733642.jpg,https://www.argenprop.com/static-content/24633781/7cb40e69-f091-4525-9313-251c19fbd215_u_small.jpg,-34.56588,-58.46057
18745520,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--18745520,$ 700.000 + $180.000 expensas,$180.000 expensas,48 m² cubie.,1 dorm.,,720,images/18745520.jpg,https://www.argenprop.com/static-content/02554781/00bfa4c4-cb66-4d94-81ce-c5b6d576cc42_u_small.jpg,-34.61964,-58.45513
18774822,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--18774822,$ 450.000 + $70.000 expensas,$70.000 expensas,23 m² cubie.,,,720,images/18774822.jpg,https://www.argenprop.com/static-content/22847781/7261cc96-62e5-41f1-b264-a6aa5d5a97ab_u_small.jpg,-34.58986,-58.40631
18774824,https://www.argenprop.com/departamento-en-alquiler-en-barracas-2-ambientes--18774824,$ 500.000 + $150.000 expensas,$150.000 expensas,,1 dorm.,,720,images/18774824.jpg,https://www.argenprop.com/static-content/42847781/eefca886-a2dc-4d69-bc05-03fab01be586_u_small.jpg,-34.63678,-58.37284
18774823,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--18774823,$ 960.000 + $236.000 expensas,$236.000 expensas,58 m² cubie.,2 dorm.,60 años,720,images/18774823.jpg,https://www.argenprop.com/static-content/32847781/e1fc4ddf-3be2-4332-9886-fcaad0c1b6c7_u_small.jpg,-34.58913,-58.39931
18774826,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-4-ambientes--18774826,$ 950.000 + $225.000 expensas,$225.000 expensas,82 m² cubie.,3 dorm.,43 años,720,images/18774826.jpg,https://www.argenprop.com/static-content/62847781/ae5ba4f9-f26c-4766-a4e8-2f5c209e99c4_u_small.jpg,-34.59694,-58.4031
18774825,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-1-ambiente--18774825,$ 300.000 + $105.000 expensas,$105.000 expensas,22 m² cubie.,,,720,images/18774825.jpg,https://www.argenprop.com/static-content/52847781/0dd9d88c-f0c7-47ce-aacf-70045ddacc2e_u_small.jpg,-34.60146,-58.40527
18780263,https://www.argenprop.com/departamento-en-alquiler-en-congreso-2-ambientes--18780263,$ 500.000 + $180.000 expensas,$180.000 expensas,42,1 dorm.,45 años,720,images/18780263.jpg,https://www.argenprop.com/static-content/36208781/8e6abfaf-29f3-4a0c-9e87-b7862eaa3796_u_small.jpg,-34.60922,-58.38903
18780266,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18780266,$ 580.000,,40 m² cubie.,1 dorm.,,720,images/18780266.jpg,https://www.argenprop.com/static-content/66208781/d0f171d0-5f94-46ea-a2e2-8619cabec38d_u_small.jpg,-34.56604,-58.45886
18789326,https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--18789326,$ 550.000 + $150.000 expensas,$150.000 expensas,,,,720,images/18789326.jpg,https://www.argenprop.com/static-content/62398781/6b7eb334-29bc-4eb7-a48d-d35e9b7b185d_u_small.jpg,-34.62132,-58.45623
18789327,https://www.argenprop.com/departamento-en-alquiler-en-flores-1-ambiente--18789327,$ 460.000 + $90.000 expensas,$90.000 expensas,,,,720,images/18789327.jpg,https://www.argenprop.com/static-content/72398781/a360cb5a-2235-4df2-abf8-7de7a3088611_u_small.jpg,-34.62132,-58.45623
18789328,https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--18789328,$ 450.000 + $150.000 expensas,$150.000 expensas,,,,720,images/18789328.jpg,https://www.argenprop.com/static-content/82398781/c25b6d2e-8238-4280-be6e-f19fd0e2e8e5_u_small.jpg,-34.62738,-58.44314
18795866,https://www.argenprop.com/departamento-en-alquiler-en-flores--18795866,Consultar precio,,,,,720,images/18795866.jpg,https://www.argenprop.com/static-content/66859781/796e620d-e8a5-43ee-88b5-c7a0c0c122ab_u_small.jpg,-34.63295,-58.474
18802134,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--18802134,USD 1.900,,147,3 dorm.,4 baños,720,images/18802134.jpg,https://www.argenprop.com/static-content/43120881/f4469be4-7a20-4f6e-ae53-f114cc9f3f90_u_small.jpg,-34.59569,-58.39727
18802135,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--18802135,$ 900.000 + $150.000 expensas,$150.000 expensas,45 m² cubie.,1 dorm.,,720,images/18802135.jpg,https://www.argenprop.com/static-content/53120881/7293e416-5d26-4502-a65f-da7503ffc844_u_small.jpg,-34.56749,-58.45252
18802097,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--18802097,$ 600.000 + $160.000 expensas,$160.000 expensas,38 m² cubie.,1 dorm.,6 años,701,images/18802097.jpg,https://www.argenprop.com/static-content/79020881/d80dd6d7-d47e-4404-a548-410e3c23680d_u_small.jpg,-34.57251,-58.48666
18327472,https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--18327472,$ 500.000 + $94.000 expensas,$94.000 expensas,21 m² cubie.,,42 años,700,images/18327472.jpg,https://www.argenprop.com/static-content/40435071/ecfabece-2a69-4d75-9d7f-f1f149db2411_u_small.jpg,-34.58851,-58.40961
18487766,https://www.argenprop.com/departamento-en-alquiler-en-almagro-norte-1-ambiente--18487766,$ 500.000 + $150.000 expensas,$150.000 expensas,,1 dorm.,18 años,700,images/18487766.jpg,https://www.argenprop.com/static-content/66778481/a5755a32-8f44-438b-b52e-db50e3df45eb_u_small.jpg,-34.59974,-58.41484
18692313,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-2-ambientes--18692313,$ 800.000 + $191.000 expensas,$191.000 expensas,40 m² cubie.,1 dorm.,15 años,700,images/18692313.jpg,https://www.argenprop.com/static-content/31329681/3397195f-d1a9-4f73-b9bb-9a94bb944a5e_u_small.jpg,-34.59482,-58.44215
18805204,https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--18805204,$ 500.000 + $140.000 expensas,$140.000 expensas,35,1 dorm.,50 años,700,images/18805204.jpg,https://www.argenprop.com/static-content/40250881/1e2b5bf7-640a-43c5-a963-dcb935232866_u_small.jpg,-34.62541,-58.46811
18805353,https://www.argenprop.com/departamento-en-alquiler-en-san-cristobal-3-ambientes--18805353,$ 800.000 + $172.000 expensas,$172.000 expensas,87 m² cubie.,2 dorm.,60 años,700,images/18805353.jpg,https://www.argenprop.com/static-content/35350881/22bea8dd-497e-4019-95f7-b6dbd6e1f259_u_small.jpg,-34.62299,-58.39277
18764982,https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-1-ambiente--18764982,USD 600,,27 m² cubie.,,,681,images/18764982.jpg,https://www.argenprop.com/static-content/28946781/e5712c07-9f88-4519-a2f9-484c0218f359_u_small.jpg,-34.58913,-58.433514
18725544,https://www.argenprop.com/departamento-en-alquiler-en-villa-pueyrredon-3-ambientes--18725544,$ 1.100.000 + $200.000 expensas,$200.000 expensas,66 m² cubie.,2 dorm.,12 años,674,images/18725544.jpg,https://www.argenprop.com/static-content/44552781/54a03810-4ae5-4470-9b2f-7fd2d2266a04_u_small.jpg,-34.58053,-58.49842
18603360,https://www.argenprop.com/departamento-en-alquiler-en-liniers-2-ambientes--18603360,$ 800.000 + $150.000 expensas,$150.000 expensas,50 m² cubie.,1 dorm.,12 años,660,images/18603360.jpg,https://www.argenprop.com/static-content/06330681/ad0c6429-8476-4203-8d65-e093fc41ffc5_u_small.jpg,-34.64101,-58.51504
18270506,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--18270506,$ 450.000 + $60.000 expensas,$60.000 expensas,25 m² cubie.,,50 años,658,images/18270506.jpg,https://www.argenprop.com/static-content/60507281/03ad2b04-ea07-41a7-9cb6-ff513945fb22_u_small.jpg,-34.59538,-58.41376
17916392,https://www.argenprop.com/departamento-en-alquiler-en-botanico-2-ambientes--17916392,$ 600.000 + $150.000 expensas,$150.000 expensas,35 m² cubie.,1 dorm.,,658,images/17916392.jpg,https://www.argenprop.com/static-content/29361971/5bf9f683-0569-49aa-95e2-a8fa6c8a1055_u_small.jpg,-34.582973,-58.421947
18721120,https://www.argenprop.com/departamento-en-alquiler-en-centro-2-ambientes--18721120,$ 650,,,1 dorm.,,652,images/18721120.jpg,https://www.argenprop.com/static-content/02112781/0a1b900f-8814-4a8e-b4b6-be7ab7829445_u_small.jpg,-34.61073,-58.38179
18725956,https://www.argenprop.com/departamento-en-alquiler-en-river--18725956,$ 580.000 + $195.000 expensas,$195.000 expensas,28,,,652,images/18725956.jpg,https://www.argenprop.com/static-content/65952781/7466bdc7-9f46-4efa-8600-d473fbdb7aae_u_small.jpg,-34.55446,-58.45647
18420046,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-5-ambientes--18420046,USD 1.600 + $650.000 expensas,$650.000 expensas,174 m² cubie.,4 dorm.,60 años,651,images/18420046.jpg,https://www.argenprop.com/static-content/64002481/33dcd2e5-4c8e-4913-a237-ecdb31503ab6_u_small.jpg,-34.59862,-58.40356
18447293,https://www.argenprop.com/departamento-en-alquiler-en-centro-1-ambiente--18447293,$ 400.000 + $140.000 expensas,$140.000 expensas,35 m² cubie.,,55 años,651,images/18447293.jpg,https://www.argenprop.com/static-content/39274481/56142bbf-e024-4328-ac99-c59059af99cf_u_small.jpg,-34.598804,-58.379314
14592310,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--14592310,$ 900.000 + $100.000 expensas,$100.000 expensas,38 m² cubie.,,,650,images/14592310.jpg,https://www.argenprop.com/static-content/01329541/d9d91179-d9b4-4bd4-afac-4af7b34a0a6e_u_small.jpg,-34.59363,-58.3943
15655707,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--15655707,$ 700.000 + $170.000 expensas,$170.000 expensas,30 m² cubie.,,10 años,650,images/15655707.jpg,https://www.argenprop.com/static-content/70755651/62ba544f-396e-48b6-adac-b9563efe2a55_u_small.jpg,-34.59721,-58.39343
18437227,https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-4-ambientes--18437227,USD 2.850,,158 m² cubie.,3 dorm.,3 años,650,images/18437227.jpg,https://www.argenprop.com/static-content/72273481/2cea4cc1-f758-45de-9491-eb2d2021246a_u_small.jpg,-34.599525,-58.505226
18665174,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--18665174,$ 500.000 + $90.000 expensas,$90.000 expensas,30 m² cubie.,,30 años,650,images/18665174.jpg,https://www.argenprop.com/static-content/47156681/0ee80a83-72cd-4659-8342-8adfb21a554c_u_small.jpg,-34.56039,-58.46069
18723027,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--18723027,USD 1.500 + $800.000 expensas,$800.000 expensas,"133,96 m² cubie.",3 dorm.,39 años,650,images/18723027.jpg,https://www.argenprop.com/static-content/72032781/3ae1bd3a-1d8c-4f2b-a072-73a689eb03ec_u_small.jpg,-34.58635,-58.39882
9014438,https://www.argenprop.com/departamento-en-alquiler-en-congreso-3-ambientes--9014438,$ 800.000 + $359.000 expensas,$359.000 expensas,56 m² cubie.,2 dorm.,,650,images/9014438.jpg,https://www.argenprop.com/static-content/8344109/1eaa9b8f-6980-4076-bd18-3a00a65b1371_u_small.jpg,-34.60902,-58.38931
18753366,https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-1-ambiente--18753366,$ 650.000 + $79.417 expensas,$79.417 expensas,29 m² cubie.,,40 años,650,images/18753366.jpg,https://www.argenprop.com/static-content/66335781/a078a3c8-4c2e-4ba7-9167-1f5d019698a7_u_small.jpg,-34.593052,-58.443417
18541902,https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-5-ambientes--18541902,$ 900.000 + $184.000 expensas,$184.000 expensas,100,3 dorm.,100 años,650,images/18541902.jpg,https://www.argenprop.com/static-content/20914581/b9a96f02-a1d7-4e1d-af51-cb107d5e196c_u_small.jpg,-34.62205,-58.37402
17962329,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--17962329,$ 700.000 + $295.000 expensas,$295.000 expensas,38 m² cubie.,1 dorm.,15 años,634,images/17962329.jpg,https://www.argenprop.com/static-content/92326971/0cd1aa61-21d6-4eea-adb3-d36c468d54d5_u_small.jpg,-34.57754,-58.4896
18396930,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-1-ambiente--18396930,$ 640.000 + $117.000 expensas,$117.000 expensas,44 m² cubie.,,9 años,632,images/18396930.jpg,https://www.argenprop.com/static-content/03969381/e0ab38db-1e4d-48fa-a547-4cefa0b37abb_u_small.jpg,-34.566383,-58.44975
18759366,https://www.argenprop.com/departamento-en-alquiler-en-caballito-norte-2-ambientes--18759366,$ 700.000 + $245.000 expensas,$245.000 expensas,43 m² cubie.,1 dorm.,,631,images/18759366.jpg,https://www.argenprop.com/static-content/66395781/cddfdcba-c98f-490c-97aa-ca5636006262_u_small.jpg,-34.61276,-58.43107
18390739,https://www.argenprop.com/departamento-en-alquiler-en-lomas-de-nunez-1-ambiente--18390739,USD 650 + $95.000 expensas,$95.000 expensas,30 m² cubie.,,,631,images/18390739.jpg,https://www.argenprop.com/static-content/93709381/71831752-cbff-4967-a764-1f5a9ccd0a6a_u_small.jpg,-34.55684,-58.46679
10873526,https://www.argenprop.com/departamento-en-alquiler-en-flores-1-ambiente--10873526,$ 580.000,,36 m² cubie.,,,625,images/10873526.jpg,https://www.argenprop.com/static-content/62537801/dd69c959-ab4c-4e1b-8264-c47c691e6ef1_u_small.jpg,-34.64113,-58.45667
18722612,https://www.argenprop.com/departamento-en-alquiler-en-liniers-2-ambientes--18722612,$ 680.000 + $85.000 expensas,$85.000 expensas,42 m² cubie.,1 dorm.,,622,images/18722612.jpg,https://www.argenprop.com/static-content/21622781/81486cbd-2de2-4d9a-9014-d4e20c93b8b4_u_small.jpg,-34.64832,-58.51235
